StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,workerID,hitID,assignmentId,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
8/15/23 15:55,8/15/23 15:59,0,97.131.115.246,100,262,1,8/15/23 15:59,R_3QJRmDBhs1LhGNP,,,,,33.8782,-117.9567,anonymous,EN,1,2,2,2,4,,,,,,,,4,11,100,10,100,The human is always responsible because He chose to drive the car as it is.,1,1,,3,,60,3,,1,10,A20ASMCESA51U4,3T5ZXGO9DEKMZVMGD9B6BAT47S9QZL,31QTRG6Q2U94GD8P7CZZMIQL5QUYPW,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2
8/15/23 15:56,8/15/23 16:00,0,73.211.76.140,100,203,1,8/15/23 16:00,R_sFIGQIOYp570MI9,,,,,41.8482,-87.6521,anonymous,EN,1,2,2,2,4,,,,,,,,4,25,100,25,100,"Aeon is described as a copilot, not pilot. That makes me think it is there to assist me but not actually do the driving without any input from myself.",1,1,,3,,49,4,,1,50,A3GWRDHAURRNK6,3J9L0X0VDFICD10PLKGDQB9XGQ1W9F,34HJIJKLP6S1NQR14HKRCLBWWDQV4N,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2
8/15/23 15:40,8/15/23 16:00,0,66.215.250.173,100,1229,1,8/15/23 16:00,R_2fDq85L8PVtGPTa,,,,,34.4994,-117.2936,anonymous,EN,1,2,2,2,4,,,,,,,,5,10,100,5,100,The human driver is always responsible because the car without the human in it and turning it on wouldn't have hurt anyone or anything. Humans should know better than to trust a car completely with safety without any oversight.,1,2,,4,,32,4,,1,25,A3PQVDFT21IISU,3X2LT8FDHWECZWHFGSAZQFEMWKJW8Q,3KKG4CDWKJU3QJEY1GFVK3MZ5L849H,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
8/15/23 15:57,8/15/23 16:00,0,206.55.189.193,100,173,1,8/15/23 16:00,R_XwduO53ZN0QWIrn,,,,,44.9834,-93.2622,anonymous,EN,1,2,2,2,4,5,80,80,60,95,"I think that they are about equal, because you're trusting a company to take on driving abilities. But yet, the human driver should have also been attentive of surroundings and not taken their eyes off the road.",2,,,,,,,,2,,5,,31,4,,1,10,A2X4TZTILMIYVI,3X2LT8FDHWECZWHFGSAZQFEMWKJW8Q,31Q0U3WYDQBIK1TMZ1Y989OQYBG17V,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
8/15/23 15:35,8/15/23 16:00,0,174.195.113.164,100,1536,1,8/15/23 16:00,R_sgOmjM0pYIhTXWN,,,,,32.2123,-110.879,anonymous,EN,1,2,1,2,4,,,,,,,,6,100,0,100,0,"The driver probably wouldn't had checked his phone if he knew the system was faulty. If he was aware that the system was faulty he wouldve paid more attention to the road instead of trusting the autopilot. If someone tells me that even when the car is on full autopilot I still got to pay attention to the road, I rather drive it myself, you'll get bored not doing anything and just looking at the road making sure the autopilot doesnt mess up. And when the person gets bored, he's not paying attention, he could even fall asleep. If the autopilot can't be trusted to drive by itself that even when is at level 6 you still have to sit and pretend you're driving but not doing anything, is not going to work.",2,1,,3,,41,4,,1,20,A1FX6CWC5KFPJ9,3XEDXEGFX3K3M7IVWAEH9PE9QFZ0KC,3AMW0RGHOEYA4E4B0AQO52SE16IPNP,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
8/15/23 15:57,8/15/23 16:01,0,136.226.64.81,100,227,1,8/15/23 16:01,R_1LGnmd9UifCccVl,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,2,4,,,,,,,,5,40,100,70,100,"The human is more liable because Aeon is still new technology and ultimately, driving is a human based function, not a computer based one.",1,2,,4,,32,4,,2,30,A1SZ4PH1WKXDOH,3HUR21WDDUL632DN314FRBGVY1SXYY,3I3WADAZ9R0OTPM4HAHNMLN20GVO5Q,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
8/15/23 15:58,8/15/23 16:01,0,98.60.173.128,100,169,1,8/15/23 16:01,R_1mC2yxGDSfPwlu5,,,,,35.0781,-106.6583,anonymous,EN,1,2,2,2,4,6,100,0,100,0,"If AutoPilot is on, I would expect the car to have complete control of driving.  The human in the car would have no role in driving.",2,,,,,,,,1,,3,,50,4,,1,40,A1X2J73SSA05TD,3UUIU9GZC511KXUJNPYLRBXWQ015T8,36U2A8VAG2V35MB9UKURQ14MBGPYKW,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
8/15/23 15:57,8/15/23 16:01,0,50.73.134.113,100,230,1,8/15/23 16:01,R_a5KkqqrnY4UyP5f,,,,,36.8282,-76.0237,anonymous,EN,1,2,2,2,4,,,,,,,,4,1,100,1,100,"I think the human is responsible, because they are the ones licensed to drive and operate the vehicle.  ",2,1,,5,,48,5,,1,39,A39V47IL1RPTST,3FVBZG9CLJACKHHNQPBKWXYHYYV0H8,3WEV0KO0ONOYVUTQ3XGF42LVAMWSDZ,FL_36,,frame2_info3|resp_human2|liab_firm2|liab_human2|resp_software2|liab_text2
8/15/23 15:57,8/15/23 16:01,0,76.159.181.69,100,234,1,8/15/23 16:01,R_2zHgcj4Iy6HqvZ3,,,,,32.2163,-110.9241,anonymous,EN,1,2,2,2,4,,,,,,,,4,0,100,0,100,"the human is the fool who caused the crash, there is no way to deny this.",1,1,,3,,35,4,,1,40,AEOVYZ83Q3GX4,3X2YVV51PU0UOWXUH71KB5REIEDW16,3QECW5O0KIX46HRCDR3MGVTPZO85TP,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
8/15/23 15:55,8/15/23 16:01,0,75.106.154.7,100,361,1,8/15/23 16:01,R_3qm7wLi9DNYL1OH,,,,,30.5201,-83.897,anonymous,EN,1,2,2,2,4,,,,,,,,4,35,90,55,90,"The human driver is ultimately responsible for the accident. We should not get to the point where we are fully relying on an AI system to control such a large machine with lives at risk. I do, however, feel like the company shares some responsibility of establishing standards for the use of their products and issue strict safety protocols. ",1,2,,3,,37,3,,1,5,A1FBEM5WECB986,36FQTHX3Z3NYAWDY9KJ7CKTQ6XA3BQ,3R2PKQ87NX4C5AW7BEL4JQ22A2LIME,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
8/15/23 15:55,8/15/23 16:01,0,66.113.55.198,100,331,1,8/15/23 16:01,R_3fPoktSGtdJlCuw,,,,,48.5065,-111.841,anonymous,EN,1,2,2,2,4,4,65,46,54,58,"Given that the autopilot was on, and the driver presumably expected it to handle such a situation without his own input, I would expect that the company, Aeon, would bear the primary liability for the accident. ",2,,,,,,,,2,,3,,68,4,,1,59,A10DTLF1LXFY0V,3FTID4TN8LUB38WYPI1RGHL8RSILY0,3K4J6M3CXFPX7IHNONVWPNUM18YAGO,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
8/15/23 15:58,8/15/23 16:01,0,174.211.231.252,100,194,1,8/15/23 16:01,R_3stuTtiH3FcJidM,,,,,28.6344,-81.6221,anonymous,EN,1,2,2,2,4,4,75,27,82,29,"The autopilot is switched on. If the feature didn't work very well, it should never be an option.",2,,,,,,,,1,,3,,24,4,,1,29,A3UC9N3EEE6733,3XBXDSS888FM336OKMFPX3EZPMOLXU,3VHHR074H4DVA8XQSBGSSOX4WHE7L0,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
8/15/23 15:54,8/15/23 16:01,0,24.211.229.88,100,446,1,8/15/23 16:01,R_1FKZfhVT7r6p1XL,,,,,35.9151,-79.0972,anonymous,EN,1,2,2,2,4,6,60,40,60,60,"It is hard to say because I don't know much about the Aeon autopilot program, but the name implies that the car can drive itself safely. With autopilot engaged, I think that the company is more liable. It is not clear to me that there is a disclaimer from the company saying that a human must be paying full attention at all times. ",2,,,,,,,,2,,3,,60,6,,1,20,A1VGU0ZX60GJ8T,3W9XHF7WGKR42GFMUC2RT0GENQVTKG,34PGFRQONP745XARXYCR4PJTLJNWJU,FL_35,frame1_info3|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,
8/15/23 15:57,8/15/23 16:01,0,71.50.201.12,100,231,1,8/15/23 16:01,R_2fvA2gBW03918db,,,,,40.2389,-77.1935,anonymous,EN,1,2,2,2,4,,,,,,,,5,94,12,96,13,The company because the copilot switch is on.,1,2,,3,,40,4,,1,13,ADDNKKYJ7VUA,3THR0FZ95PPZ9USWJVSTEQN6DIJOLS,3JBT3HLQF9Y4L3IU3Y1I0PZNBKZZPP,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
8/15/23 15:57,8/15/23 16:01,0,47.156.85.78,100,240,1,8/15/23 16:01,R_2U5ikklZzwmzLRC,,,,,33.7903,-118.1215,anonymous,EN,1,2,2,2,4,5,61,56,49,80,The autopilot function will be liable if it makes the claim that it can operate in environments like the one described above. ,2,,,,,,,,1,,2,,52,5,,1,40,AL5MR5NR0VYFI,3D4BBDG7ZHSHK154NKF2N4Z8OIA3CX,3AMYWKA6YCIKCTMIMTRSER12WB6O66,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
8/15/23 15:57,8/15/23 16:01,0,71.146.169.50,100,272,1,8/15/23 16:01,R_4MgLiazlgxYxctP,,,,,39.7933,-84.218,anonymous,EN,1,2,2,2,4,5,80,40,77,40,"I think the company is more responsible because, in self-driving mode, you're supposed to be able to safely divert your attention sometimes and still be safe.",2,,,,,,,,2,,3,,22,1,,1,76,A33TWNHNU3G3E8,3CO05SML7V1P9BVQMUNEA10NL7SR0V,3K772S5NP97EXRTAOYF066WE1NAHEQ,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
8/15/23 15:58,8/15/23 16:02,0,73.80.206.244,100,233,1,8/15/23 16:02,R_31KpSTmTJoTOfDj,,,,,40.518,-74.8453,anonymous,EN,1,2,2,2,4,,,,,,,,5,100,100,100,100,"They should both bear equal responsibility. There was clearly a flaw in the company's product design, and the human should not be taking their eyes off of the road for text messaging.",1,1,,3,,40,7,,1,70,A3BPFKRUE08PAY,389A2A304OEL39674XXJL611L6Q0CZ,31JLPPHS2VQLFAZ03RTU7OPIMK53OG,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2
8/15/23 15:59,8/15/23 16:02,0,67.82.117.219,100,187,1,8/15/23 16:02,R_3PcOd9ZZ275lJNv,,,,,40.6753,-74.2275,anonymous,EN,1,2,2,1,4,2,73,23,73,24,"Aeon wrote the software that controls the car. So, the company is responsible. ",2,,,,,,,,1,,3,,33,4,,1,1,ALV4DAF8DIJ37,3QMELQS6Y57KNMH5OJ3VJ2AEYAER6W,3YDTZAI2WYCL1EB3X3025X4G79K418,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
8/15/23 15:56,8/15/23 16:02,0,184.89.234.119,100,372,1,8/15/23 16:02,R_3dEV8ul6lSo1JCS,,,,,29.1384,-81.0278,anonymous,EN,1,2,2,2,4,6,100,0,100,0,the auto pilot system was on so its not the humans fault,2,,,,,,,,1,,3,,68,1,,1,0,AM7KUJM4MQOBM,31S7M7DAGGMFMMX4FCES80TTCQ0TLJ,3WQQ9FUS6BQNXDGXB3J4SLXUV7D8B8,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
8/15/23 16:00,8/15/23 16:02,0,172.58.123.56,100,151,1,8/15/23 16:02,R_3elfihuwT30ivy2,,,,,42.4095,-82.947,anonymous,EN,1,2,2,2,4,1,93,2,88,8,"If it is advertised that a task such as this is avoidable with the auto pilot, then it is the fault of the company that claimed so.",2,,,,,,,,1,,3,,44,5,,1,35,A27B0BV6MNTEPZ,3IQ9O0AYW6VDWLPYU9HFGK11VM6TI5,30H4UDGLT3E4MWJBO9BOSN3EWHJMPZ,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
8/15/23 15:55,8/15/23 16:02,0,107.15.134.223,100,469,1,8/15/23 16:02,R_3ltOuj2HDJTDdlS,,,,,35.961,-78.9291,anonymous,EN,1,2,2,2,4,,,,,,,,3,60,40,78,62,"I think Aeon is mostly at fault because they're the company advertising and producing the Copilot product. It's their product that failed and caused the accident, so they receive most of the blame. The human driver also receives a fair amount of blame because they weren't paying attention and making sure the Copilot system was functioning properly. The human was careless and irresponsible and should've been ready to take over should the Copilot fail or glitch.",1,1,,3,,37,4,,1,28,A24EYMUIGY8M5O,3087LXLJ6MCS6LQHVZNKTCM4IJI0FA,3JJVG1YBECT4AVXVD5C1G1N3TH45BV,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2
8/15/23 15:45,8/15/23 16:02,0,174.208.97.27,100,1012,1,8/15/23 16:02,R_AsUCxH7Gubs8FpL,,,,,38.581,-121.4939,anonymous,EN,1,2,2,2,4,,,,,,,,4,52,77,38,88,"The human driver is ultimately the responsible figure for the accident because they are the one in driver's seat and shouldn't rely upon a computer to be perfect. Yet, the company should take partial responsibility because they are giving the impression of backup safety and security features, yet the system failed. ",1,2,,3,,39,3,,1,38,A37E36IPU0BJX5,3VMV5CHJZ8BZ0UJ34LHCV8OLG9ETGD,3GA6AFUKOPKBNTDDZEY4NFSHAYLH30,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
8/15/23 15:55,8/15/23 16:03,0,50.52.84.231,100,420,1,8/15/23 16:03,R_bxBlOXx1K6llghX,,,,,47.6975,-116.7808,anonymous,EN,1,2,1,2,4,,,,,,,,2,0,100,0,100,"There truly isn't a way for the AV to realize that the person driving looked away from the road and the AV is only co-piloting the vehicle.  Every computer based program has flaws, especially with how new it still is.  A person should never not pay attention to the road, and texting is the worst thing about driving.... Don't text and drive and do not have faith in a computer to protect you.",1,1,,3,,46,3,,1,60,A3RUL1OC4CAINK,3087LXLJ6MCS6LQHVZNKTCM4IJI0FA,35GCEFQ6I6KXEED7504BNMWM6O6Z3C,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2
8/15/23 15:52,8/15/23 16:03,0,184.96.166.37,100,661,1,8/15/23 16:03,R_cAs2WpihmMdOdFv,,,,,39.7388,-104.9868,anonymous,EN,1,2,2,2,4,4,80,90,85,90,I believe that the human driver should be apportioned the majority of the blame for neglecting to be an active participant in the driving process and for disregarding their surroundings.,2,,,,,,,,1,,3,,36,4,,1,70,A22ZVIE16COF5D,3WRBLBQ2GR4YKLMC6JT2BXMGJYI0G9,3IXEICO793F0PLRQIADR817PVJJ6T6,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,
8/15/23 15:34,8/15/23 16:03,0,24.126.11.131,100,1714,1,8/15/23 16:03,R_3JrXjsocASFviFg,,,,,39.2869,-76.6416,anonymous,EN,1,2,2,2,4,,,,,,,,4,70,100,80,100,"I think the human driver is more liable for the accident because it was his action that caused his distraction which resulted in the crash. If the human had been paying attention and was focused on the road, this accident would not have occured.",1,1,,2,,31,5,,1,80,A13WTEQ06V3B6D,3S37Y8CWI8WBGVUD4PKM93YHUYNW4J,3LBXNTKX0SRUOL28LRH0HEJXYGB9XZ,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
8/15/23 15:58,8/15/23 16:03,0,73.9.181.92,100,294,1,8/15/23 16:03,R_2CCbFGMjnEBVybc,,,,,41.6837,-88.3499,anonymous,EN,1,2,2,2,4,5,78,83,72,63,Determining liability in the scenario could be complex and might involve shared responsibility the company Aeon could potentially bear some liability if the autopilot system failed to adequately detect the stop sign or provide warnings however the human driver also holds responsibility for becoming distracted by the text message and failing to monitor the road as proper attention is crucial even when using autonomous driving features.,2,,,,,,,,1,,3,,40,5,,1,76,A842P87NB4KIS,3X2YVV51PU0UOWXUH71KB5REIEDW16,3SB4CE2TJWR8T4CDDXV0D9UH4YTAXF,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
8/15/23 15:58,8/15/23 16:03,0,70.160.104.9,100,289,1,8/15/23 16:03,R_2dLUld9yWVU9ynP,,,,,36.8622,-76.3008,anonymous,EN,1,2,2,2,4,,,,,,,,5,90,10,90,10,The company is responsible...co-pilot is on and should be able to recognize a stop sign,1,1,,3,,45,3,,1,45,A11QPCZN4I57G2,3THR0FZ95PPZ9USWJVSTEQN6DIJOLS,3SITXWYCNW5DCEH5JBVW8KENMGNBXK,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
8/15/23 15:58,8/15/23 16:03,0,73.145.242.126,100,280,1,8/15/23 16:03,R_12nAmYkymf9PAz1,,,,,42.3363,-83.1348,anonymous,EN,1,2,2,2,4,,,,,,,,2,63,91,61,84,The co-pilot is just assisting the driver. It can be at fault but the human is responsible in a bigger way,1,2,,2,,23,3,,1,69,A222GZB608T1B8,3HJ1EVZS2OFLQ3UN5H5XCZYUOJCR3Q,3TOK3KHVJUE3GT0N53WKK51YRMI7OG,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
8/15/23 16:00,8/15/23 16:03,0,104.33.137.121,100,195,1,8/15/23 16:03,R_1DqERodrYNL45LK,,,,,34.1301,-117.2044,anonymous,EN,1,2,2,2,4,,,,,,,,2,50,51,50,50,"I think that it is both the driver and the copilot feature of the car that are at fault. The driver should always be aware of their surroundings even if they have an automatic pilot feature. Plus, the company has fault also for making false promises about their system features.",1,2,,4,,34,8,some high school,1,15,A1A6UVH1CCP8CD,3MWOYZD5WVKPXUVHV888RIRVIDJONU,304SM51WA405GXV6P1P99CXV71GBS7,FL_36,,frame2_info3|liab_firm2|resp_human2|resp_software2|liab_human2|liab_text2
8/15/23 15:58,8/15/23 16:03,0,206.123.141.185,100,299,1,8/15/23 16:03,R_21ETcXvRExcwTuN,,,,,37.7809,-122.4245,anonymous,EN,1,2,2,2,4,4,94,62,81,64,If the autopilot was on then it should have stopped.,2,,,,,,,,2,,3,,39,4,,1,39,AKNYT1NTK2UFK,31S7M7DAGGMFMMX4FCES80TTCQ0LTB,3HVVDCPGTFO2851WOT8JRSRIUT7TYO,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
8/15/23 15:51,8/15/23 16:03,0,174.206.44.89,100,705,1,8/15/23 16:03,R_1eRXwQJxJ9LLGKp,,,,,37.2759,-79.8839,anonymous,EN,1,2,2,2,4,6,100,29,100,30,"I think that there might have been some legal agreement with the driver of the car to be aware of certain liabilities. That is why I place some of the blame on the driver. However, I place full responsibility on the automated car and the company, because the driver expected the car to drive properly.",2,,,,,,,,2,,1,,47,3,,2,20,ASB83F0JJMDZ9,3QD8LUVX4XU81E33SZZIGEI23WP5XR,3RXPCZQMQQ71DU4NS423EM1JXET1GS,FL_35,frame1_info3|resp_human1|liable_firm1|resp_software1|liable_human1|liab_text1,
8/15/23 16:00,8/15/23 16:03,0,24.162.90.4,100,213,1,8/15/23 16:03,R_3JCsRK9dzTKY4sN,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,2,4,4,71,30,60,29,I think Aeon is because that is something their Autopilot should have detected.,2,,,,,,,,2,,3,,32,3,,2,7,AY0YFHFGVCQNQ,32PT7WK7DMBRPTBINGAD7AHQ9IM3DX,3S3AMIZX3V1IOD4U6BQFPXHDOKCCDT,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,
8/15/23 16:00,8/15/23 16:03,0,75.82.110.65,100,175,1,8/15/23 16:03,R_2rMfBgKh1dblsoG,,,,,34.1413,-118.6599,anonymous,EN,1,2,2,2,4,,,,,,,,4,0,100,0,100,The human driver was distracted by his phone.,1,2,,3,,40,5,,1,4,A1G4DA61N4XPLL,3MJ28H2Y1E4L75PBR8CMX1R9RSK5OM,3137ONMDKH10XVYZ4SXIL6KDMO5GE0,FL_36,,frame2_info3|resp_software2|liab_human2|liab_firm2|resp_human2|liab_text2
8/15/23 16:00,8/15/23 16:03,0,66.119.199.10,100,212,1,8/15/23 16:03,R_1DwO5QyzQgwYzh6,,,,,48.6364,-118.0548,anonymous,EN,1,2,2,2,4,,,,,,,,4,70,95,70,95,The human should be paying attention no matter what.,1,1,,3,,42,4,,1,10,A1Z1O6MMOB3UWW,3HJ1EVZS2OFLQ3UN5H5XCZYUOJCR3Q,37Q970SNZF443ZDEN4WK30KMLQVS1D,FL_36,,frame2_info3|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2
8/15/23 15:58,8/15/23 16:03,0,67.202.157.46,100,296,1,8/15/23 16:03,R_7UM94oOJlWPJsIx,,,,,36.1549,-116.0177,anonymous,EN,1,2,2,2,4,5,52,50,52,50,"I think both are liable for the accident, because both failed to notice the stop sign.",2,,,,,,,,1,,3,,30,3,,1,67,A14ZDM0NQ2859G,3KVQ0UJWPXHTCEYDIU3WEV4VUUIW5O,3LJ7UR74RI9OFLIS2QY024HJAAW4NN,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
8/15/23 15:58,8/15/23 16:03,0,73.237.172.67,100,314,1,8/15/23 16:03,R_3PAM14xJ4ID8l5P,,,,,33.5815,-85.0803,anonymous,EN,1,2,2,2,4,,,,,,,,5,0,100,0,100,Automation is a tool and not a replacement for the human driver.  The driver still should be paying attention to the road even if the automation system is supposed to be doing so.  It's still the human's responsibility to be careful.,1,1,,3,,57,3,,1,65,A2QOB4FDI8ZHOB,36FFXPMST9KXNY96SADVMYUZW1AOHL,33SA9F9TRYQWUHOZJX107961GBTWEB,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
8/15/23 15:57,8/15/23 16:04,0,76.217.31.234,100,379,1,8/15/23 16:04,R_1FSbFs0L4luDPhE,,,,,33.9075,-117.7866,anonymous,EN,1,2,2,2,4,4,30,80,30,80,"I believe the driver is still mostly liable because a driver should always be aware of what's going on when they are in the driver's seat. We can't fully trust an all automated car yet. I do think the driver should go after AEON though, since the automated driver was switched on.",2,,,,,,,,2,,3,,42,3,,1,0,A34UFMGVNCFKVV,3ICOHX7ENC7007QL0O3EBU146I30ES,3I7DHKZYGOWUNC9BI7YXZREO8F4F5V,FL_35,frame1_info3|liable_firm1|resp_software1|liable_human1|resp_human1|liab_text1,
8/15/23 15:56,8/15/23 16:04,0,174.49.39.62,100,450,1,8/15/23 16:04,R_ABsvidTVLT5VBJv,,,,,36.1868,-86.5067,anonymous,EN,1,2,2,2,4,,,,,,,,3,48,75,50,90,"As long as the human driver is allowed to be in control of a car, then they are the one responsible for where it goes. You can't look away even if you think the machine will pick up the slack because machines break down all the time.",2,2,,3,,58,5,,1,25,A2TTPULEGF8963,3VMV5CHJZ8BZ0UJ34LHCV8OLG9ETGD,3K772S5NP97EXRTAOYF066WE1NGHEW,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2
8/15/23 15:59,8/15/23 16:04,0,174.163.10.180,100,268,1,8/15/23 16:04,R_2y9hUyAZFnqjuBz,,,,,33.9521,-84.5475,anonymous,EN,1,2,2,2,4,,,,,,,,5,30,100,40,100,"In a car accident, the driver is ultimately responsible.  No amount of automated ""assistance"" from the vehicle is a replacement for the human driving and paying attention.",1,1,,3,,47,3,,1,25,A3MYQE53N6PTB8,3XEIP58NL0JB8Y63L43AUOUAXMMLZR,32VNZTT0A809UJAKVXFHBOMTB7LR4Y,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
8/15/23 15:56,8/15/23 16:04,0,108.210.144.172,100,438,1,8/15/23 16:04,R_R8qiSWXedXFbz3z,,,,,29.7819,-95.8315,anonymous,EN,1,2,2,2,4,,,,,,,,6,95,15,100,20,"While the human driver should be paying attention, it's reasonable to assume that they were trusting in the Copilot to recognize road hazards such as stop sins or other traffic so I would place the majority of blame on the Aeon company for failure to operate as intended.",1,2,,5,,42,1,,1,86,AYEK5GQEE3STW,32PT7WK7DMBRPTBINGAD7AHQ9IM3DX,32KTQ2V7REBJU9347KFR6X3ZRCZ9MN,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
8/15/23 15:59,8/15/23 16:04,0,174.233.17.133,100,292,1,8/15/23 16:04,R_0GwopQM10pXrYOZ,,,,,42.9948,-71.458,anonymous,EN,1,2,2,2,4,6,100,0,57,50,Aeon is more responsible because the autopilot was supposed to work since it was on so the company has a dysfunctional product. ,2,,,,,,,,2,,3,,31,4,,1,14,AN45KLUESX3NY,3OEWW2KGQJ7GBI446EU5VDF149HODC,3GDTJDAPVV7JG4KU2S9D618O768M82,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
8/15/23 16:02,8/15/23 16:04,0,73.228.118.10,100,97,1,8/15/23 16:04,R_1QnOLGNIP8USAsK,,,,,40.6038,-112.0405,anonymous,EN,1,2,2,2,2,6,43,51,64,78,It depends on the situation.,2,,,,,,,,2,,3,,31,1,,1,69,AL36KBFL3ORCD,3I4E7AFQ2KV9RW94CR2FSLG181VTJH,3RANCT1ZVGDLVANAE6K9ODFJSY6BUS,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
8/15/23 16:01,8/15/23 16:05,0,66.91.22.163,100,190,1,8/15/23 16:05,R_2sSX7O84T9RnmUU,,,,,20.8959,-156.509,anonymous,EN,1,2,2,2,4,3,0,100,0,100,The human is responsible as he is liable for what the car does,2,,,,,,,,1,,3,,60,3,,1,67,A2WU2VYT4U5DZJ,3WPCIUYH1A4WOA9C2VG4PNLO3HYTD3,3F6HPJW4JEW4Z1CJQD6Z58XCJ96W2E,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
8/15/23 16:03,8/15/23 16:05,0,73.129.81.35,100,127,1,8/15/23 16:05,R_3GoLugaEhIbmlW7,,,,,39.4332,-76.6546,anonymous,EN,1,2,2,2,4,,,,,,,,5,30,80,91,92,"I think they are equally liable, however in the case of a lawsuit it's more likely that the company will pay more to the affected driver since they are a corporation",1,2,,3,,22,4,,1,24,AJTK3ZU0VLEDD,3U74KRR67MH5AM0PRPU7LSXIHL0TNL,3EG49X351V87620ANKEOX4SV8GFX6Q,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
8/15/23 15:58,8/15/23 16:05,0,108.209.235.73,100,378,1,8/15/23 16:05,R_1jcUdza7wQDLR1t,,,,,29.9149,-81.3672,anonymous,EN,1,2,2,2,4,,,,,,,,5,86,19,92,14,Aeon was responsible for everything up and including level 5.  This includes stopping at a stop sign and avoiding the accident.  ,1,1,,3,,63,4,,1,55,A1EDN55K4IF2GD,3RBI0I35XEZUN469JCXRKVRRR6RY3Z,3K772S5NP97EXRTAOYF066WE1NHHEX,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
