StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-12 14:18:53,2024-11-12 14:22:48,0,173.47.10.201,100,235,1,2024-11-12 14:22:49,R_6L4J6rdjozyrJTk,,,,,42.7241,-114.5186,anonymous,EN,1,67196009ad4d02063ccc2237,2,5,2,4,3,20,50,50,50,"I think it's a toss up. The driver is supposed to be attentive, but to a level, the car would be at fault if it is considered full self-driving.",1,2,,3,,31,5,,50,,,,Full Self-Driving
2024-11-12 14:19:25,2024-11-12 14:22:51,0,108.219.12.36,100,205,1,2024-11-12 14:22:51,R_11Beb9knosZ5YEW,,,,,36.9102,-121.7564,anonymous,EN,1,5e8bf957b7e6de0e5571b507,2,5,1,4,5,96,96,97,98,I feel that they would both be responsible equally.,1,2,,3,,44,4,,85,,,,Full Self-Driving
2024-11-12 14:18:35,2024-11-12 14:22:54,0,71.105.240.204,100,259,1,2024-11-12 14:22:54,R_5mO5q9gnLkmsmBt,,,,,40.8596,-73.9316,anonymous,EN,1,663030c6f9b697a222a881ef,2,5,2,4,4,0,100,0,100,"The human driver is responsible for the accident because it is illegal to text while behind the wheel of a vehicle (self-driving or not). Aeon, the company, isn't responsible because it can't control how people choose to use their product.",1,2,,3,,40,4,,80,,,,Full Self-Driving
2024-11-12 14:19:46,2024-11-12 14:22:54,0,69.119.37.34,100,188,1,2024-11-12 14:22:55,R_6uwkblTCzmQ5xF0,,,,,40.8518,-73.8705,anonymous,EN,1,5e9f877ee0b0960f3d2b6d30,2,5,2,4,5,75,80,80,75,"I think both would be guilty. The human driver is still driving, in a sense, so they need to be aware of their surroundings and not assume that the car will know everything. The company is also guilty because they claim it's ""full self-driving"" so it would be reasonably assumed that it could recognize an obvious stop sign and stop. The fact it didn't makes that problematic. ",1,1,,4,,23,4,,35,,,,Full Self-Driving
2024-11-12 14:18:25,2024-11-12 14:22:55,0,68.196.153.58,100,270,1,2024-11-12 14:22:55,R_53rkSHtxnrT072T,,,,,40.7641,-74.1654,anonymous,EN,1,66c0a01d8bad98dec970396b,2,5,2,4,3,21,95,21,96,The human is more liable because no matter what; at the end of the day a machine malfunctions and your life is in it's hands. You have to trust yourself over the machine.,2,1,,1,,34,5,,5,,,,Lane Sense
2024-11-12 14:19:48,2024-11-12 14:22:56,0,172.113.41.11,100,188,1,2024-11-12 14:22:57,R_56kYm03WtEhZIhi,,,,,34.0767,-118.1802,anonymous,EN,1,666b0334d864ff5f6f83be8d,2,5,2,4,4,25,73,34,72,"Without knowing the full capability of Aeon, I think it is reasonable to assume that the driver should not be distracted, ",1,1,,2,,32,4,,32,,,,Lane Sense
2024-11-12 14:18:42,2024-11-12 14:22:59,0,70.181.116.245,100,256,1,2024-11-12 14:23:00,R_1E0518bhY9Tm7Pd,,,,,33.5104,-117.6591,anonymous,EN,1,662e89416a1d494ac9e84af3,2,5,2,4,6,90,30,85,25,"By marketing the vehicle as a ""full self-driving"" car customers should well expect that the vehicle does just that and be liable for the accident. ",1,1,,3,,44,4,,30,,,,Full Self-Driving
2024-11-12 14:18:54,2024-11-12 14:22:59,0,24.162.139.126,100,245,1,2024-11-12 14:23:00,R_1feBydKHUunUOBy,,,,,31.033,-97.676,anonymous,EN,1,65d62743dfcd203fc76596e3,2,5,2,4,2,10,100,0,100,The human driver is responsible no matter what level of automation is on in the car.  The driver should be alert at all times and be prepared to perform an action.,1,1,,5,,49,4,,70,,,,Lane Sense
2024-11-12 14:20:10,2024-11-12 14:22:59,0,70.23.91.76,100,169,1,2024-11-12 14:23:00,R_7nNN5yQLol2fejM,,,,,40.6295,-74.0938,anonymous,EN,1,66dddc27063d8d8ab885fd59,2,5,2,4,4,59,89,51,80,"The human still needed to look out while being in a self driving car, it is his responsibility.",1,2,,3,,23,4,,68,,,,Full Self-Driving
2024-11-12 14:20:25,2024-11-12 14:23:00,0,136.36.132.226,100,154,1,2024-11-12 14:23:01,R_6QBZBFWB1qPWWZ3,,,,,40.6571,-111.8343,anonymous,EN,1,5e00252fb199e4c47cb2b4ca,2,5,2,4,4,0,100,0,100,"In my understanding of the product, it is only there to be alert to lane drifting, not stop signs or signals.",1,1,,3,,45,3,,71,,,,Lane Sense
2024-11-12 14:20:17,2024-11-12 14:23:00,0,71.75.43.163,100,163,1,2024-11-12 14:23:01,R_1gMdFhfsOzmbLQe,,,,,35.6524,-80.4915,anonymous,EN,1,6400fe4c3c456ce3f67299fd,2,5,2,4,5,0,100,0,100,"Ultimately, the registered owner and driver are responsible for the conduct of the machine.",1,1,,3,,43,2,,20,,,,Full Self-Driving
2024-11-12 14:18:40,2024-11-12 14:23:01,0,223.29.140.160,100,261,1,2024-11-12 14:23:02,R_8UpOkUF5urEuM2B,,,,,37.751,-97.822,anonymous,EN,1,62fd0bc538d70b87550691f7,2,5,1,4,5,0,100,0,100,"Since the car is on a full slef driving, the driver is fully responsible for whatever happens. ",1,1,,1,,61,5,,70,,,,Full Self-Driving
2024-11-12 14:19:56,2024-11-12 14:23:05,0,68.189.219.119,100,188,1,2024-11-12 14:23:05,R_362vogKDuQKHjOq,,,,,32.9275,-97.2512,anonymous,EN,1,66d080f50fbdef12d38f2f2d,2,5,2,4,4,20,80,20,80,"The human should be responsible for controlling the car, not the software. The human is the fail safe if anything were to go wrong so he caused the accident.",1,1,,3,,29,4,,30,,,,Lane Sense
2024-11-12 14:20:38,2024-11-12 14:23:07,0,135.180.87.183,100,148,1,2024-11-12 14:23:08,R_6LYh48eLTA5YTOE,,,,,37.722,-122.1643,anonymous,EN,1,63d412b04410a6e323b0d343,2,5,2,4,2,0,100,0,100,The human driver should have ultimate responsibility assuming they have control of the car.,1,2,,2,,38,5,,72,,,,Lane Sense
2024-11-12 14:18:38,2024-11-12 14:23:08,0,67.2.28.182,100,269,1,2024-11-12 14:23:08,R_3hyddtqMw2X6FC7,,,,,40.65,-112.0061,anonymous,EN,1,5de27ced22383629b807cc70,2,5,2,4,4,60,80,50,80,Distracted driving by the human by looking down at their phone instead of on the road.,1,1,,3,,31,4,,60,,,,Lane Sense
2024-11-12 14:18:26,2024-11-12 14:23:09,0,45.25.125.73,100,282,1,2024-11-12 14:23:10,R_5qQpvlwWlgR1zca,,,,,33.2857,-86.81,anonymous,EN,1,671f958a0bbabf36f9a3b951,2,5,2,4,6,70,23,70,30,"The company markets a 'full self driving' car. Full means complete, therefore it should be able to recognize and stop at stop signs because that is part of driving and they have marketed that their car can drive. ",1,4,37,3,,37,4,,62,,,,Full Self-Driving
2024-11-12 14:19:08,2024-11-12 14:23:11,0,107.3.8.65,100,242,1,2024-11-12 14:23:11,R_7ieffEI0yR9vRl7,,,,,41.2762,-75.8934,anonymous,EN,1,61283769a39dd638c256540c,2,5,3,4,6,93,56,66,60,I think both the owner of the vehicle and the maker of the vehicle are liable.,1,1,,3,,48,2,,61,,,,Full Self-Driving
2024-11-12 14:20:03,2024-11-12 14:23:13,0,73.209.23.153,100,189,1,2024-11-12 14:23:14,R_58VzN7FwhglINYl,,,,,41.9409,-87.6532,anonymous,EN,1,5f5691fb24d1090e6bcdf1ec,2,5,2,4,2,90,55,100,80,"The company should be, the human likely thought it was fine to look at his phone because the Lane Sense was on",1,1,,3,,32,4,,34,,,,Lane Sense
2024-11-12 14:20:07,2024-11-12 14:23:16,0,162.253.209.121,100,189,1,2024-11-12 14:23:17,R_6winUbZvlVb4GrL,,,,,43.6502,-116.4343,anonymous,EN,1,610f303cfb519f6dc89edd5f,2,5,2,4,6,75,55,85,55,"I believe that the driver is at some fault because he should still be aware of the road while driving. However, since he did have his fully automated driving on, Aeon should be held liable as their self-driving cars are not safe enough for full automation. ",1,1,,3,,24,5,,75,,,,Full Self-Driving
2024-11-12 14:19:24,2024-11-12 14:23:18,0,69.219.189.146,100,234,1,2024-11-12 14:23:19,R_5KdR9MwUwmMKoZo,,,,,25.7381,-80.312,anonymous,EN,1,66f59708681eb9dbe19ae052,2,5,2,4,6,92,28,94,11,because the technology is not fully perfected enough to even be out int he street because clearly it's flawed.,1,1,,4,,40,3,,82,,,,Full Self-Driving
2024-11-12 14:19:27,2024-11-12 14:23:24,0,24.12.44.253,100,237,1,2024-11-12 14:23:24,R_7i3d1z7wT9wL95f,,,,,41.6133,-87.0446,anonymous,EN,1,609c6cc79875c8f0ba5d2242,2,5,1,4,5,20,82,0,100,"If if Lane Sense is marketed as autonomous, in crashes, the company and also the insurance companies will always see the driver at fault, especially since using a cell in the car is illegal in many states.",1,2,,3,,63,5,,30,,,,Lane Sense
2024-11-12 14:18:56,2024-11-12 14:23:24,0,71.78.136.150,100,268,1,2024-11-12 14:23:25,R_7F4pyVjl0M5Vz6e,,,,,32.7691,-96.6053,anonymous,EN,1,63d07155a81baf5108925992,2,5,2,4,6,82,18,77,23,The company is more liable because they claim they are fully self driving. That means they take all of the blame instead of the driver.,1,1,,2,,36,4,,67,,,,Full Self-Driving
2024-11-12 14:20:11,2024-11-12 14:23:26,0,71.244.115.108,100,195,1,2024-11-12 14:23:27,R_1dWquGrBcwVES4Z,,,,,42.6357,-73.8303,anonymous,EN,1,5e570a6e3838f80c9a59d158,2,5,2,4,3,33,61,63,62,i think aeon product gives people a feeling that leads them to trusting the car more but its also the drivers responsbility to stay alert,1,1,,1,,29,3,,17,,,,Lane Sense
2024-11-12 14:21:05,2024-11-12 14:23:26,0,76.94.240.44,100,141,1,2024-11-12 14:23:27,R_7SmtSjyvoe17Hyh,,,,,34.2827,-118.8875,anonymous,EN,1,5efe44bebdee09152fe08acc,2,5,2,4,4,0,100,0,100,lane sense didn't mention stop signs,1,1,,3,,35,3,,70,,,,Lane Sense
2024-11-12 14:19:58,2024-11-12 14:23:27,0,207.172.101.145,100,208,1,2024-11-12 14:23:27,R_1uBPhNarZNOd14C,,,,,40.6561,-75.2336,anonymous,EN,1,641385c88f29eb3264283818,2,5,2,4,4,50,50,25,75,You can't trust machines.,1,1,,3,,59,5,,0,,,,Lane Sense
2024-11-12 14:18:32,2024-11-12 14:23:28,0,97.81.11.63,100,295,1,2024-11-12 14:23:28,R_1NDLYUnCesHFxRP,,,,,36.5491,-82.5584,anonymous,EN,1,5f48ad1ab90d143747dadfe9,2,5,2,4,4,80,100,75,100,"The individual even though they aren't driving should have never taken their eyes off the road. The software should have also caught the stop sign but the lack of human intervention is ultimately why the accident occurred. ",1,1,,3,,29,4,,70,,,,Lane Sense
2024-11-12 14:20:09,2024-11-12 14:23:29,0,68.2.128.251,100,199,1,2024-11-12 14:23:29,R_5k2aywtj6xe1L4B,,,,,33.6231,-112.1786,anonymous,EN,1,63cff262503b56190be3eb18,2,5,2,4,6,78,79,76,80,"They are all equally liable, the driver as it is their car. The company who is telling people to let them drive in a machine controlled car. 
But if the software fails then it is the companies fault, where if the human makes a change and causes the accident it is there fault. ",1,2,,3,,32,4,,18,,,,Full Self-Driving
2024-11-12 14:18:51,2024-11-12 14:23:30,0,107.180.163.221,100,278,1,2024-11-12 14:23:30,R_5fy5dXWfKoMj3zN,,,,,37.751,-97.822,anonymous,EN,1,666f330f92e2424b4b8556a2,2,5,2,4,5,38,39,41,36,"the company, or the human driver is not liable to accident",2,1,,3,,51,4,,67,,,,Lane Sense
2024-11-12 14:20:34,2024-11-12 14:23:30,0,69.249.129.123,100,175,1,2024-11-12 14:23:30,R_3O8HljGG9Nffj6O,,,,,40.3721,-75.2927,anonymous,EN,1,641386b1cb9a9c1e3569d4ee,2,5,2,4,6,100,0,100,0,"Aeon has advertised their vehicle as Fully Self Driving.  There are no caveats that say that the person in the vehicle needs to stay aware of what is going on while the car is moving. Therefore, the company and the vehicle are responsible for anything that happens.",1,2,,3,,53,3,,6,,,,Full Self-Driving
2024-11-12 14:20:17,2024-11-12 14:23:34,0,208.104.54.141,100,196,1,2024-11-12 14:23:34,R_53erktZKwOJJ1v5,,,,,35.2334,-82.7343,anonymous,EN,1,6642aaff6b9eaa6fcd640b60,2,5,2,4,6,55,70,55,70,"The human is more liable because they should have been aware of the capabilities of the technology. ",1,1,,3,,31,3,,62,,,,Full Self-Driving
2024-11-12 14:19:21,2024-11-12 14:23:34,0,47.147.177.228,100,252,1,2024-11-12 14:23:34,R_6fB3rPq7A4Vf7kr,,,,,34.2423,-117.2748,anonymous,EN,1,66bf941fcbf4e4b66b8a79d2,2,5,2,4,6,100,100,100,100,"I think they are equally liable. the company is liable for the self driving not seeing a stop sign, and the idiot human driver is liable for looking down at their phone while they are operating a moving vehicle. it should be clear to the driver what the capabilities of the car are, and they should have been attentive.",1,2,,3,,35,3,,30,,,,Full Self-Driving
2024-11-12 14:18:49,2024-11-12 14:23:37,0,71.238.91.246,100,287,1,2024-11-12 14:23:37,R_6hm0MNcaPl3tnAl,,,,,45.4879,-122.5109,anonymous,EN,1,5d3221b8eb6cfa0001950113,2,5,2,4,3,100,0,99,19,Aeon is responsible for the accident.  I believe if you are in a car being driven by automation you are not responsible and probably aren't paying attention.,1,2,,3,,45,3,,9,,,,Full Self-Driving
2024-11-12 14:20:03,2024-11-12 14:23:44,0,98.233.205.235,100,221,1,2024-11-12 14:23:44,R_6ZJ1LSbrd4QAeHB,,,,,39.3329,-76.7594,anonymous,EN,1,6648a6c3e5a0dcc0647abd81,2,5,2,4,5,10,90,10,90,The human is more liable because they should not trust a machine and should have been paying attention to the road not their phone.,1,2,,1,,37,5,,60,,,,Lane Sense
2024-11-12 14:20:42,2024-11-12 14:23:44,0,69.216.85.192,100,182,1,2024-11-12 14:23:45,R_6HpJ9JKG7F816jQ,,,,,39.7661,-86.1735,anonymous,EN,1,66afb72c946eadbf30ce5575,2,5,2,4,2,40,70,40,70,"You should never look at your phone/check your phone while driving. Had the driver not looked to the phone instead of paying attention to surroundings, the accident would not have happened.",1,1,,3,,36,1,,65,,,,Lane Sense
2024-11-12 14:20:23,2024-11-12 14:23:47,0,66.181.115.211,100,203,1,2024-11-12 14:23:47,R_1qfjaD02fmvMggQ,,,,,44.8227,-68.8001,anonymous,EN,1,5c0f500787e876000151fc5f,2,5,2,4,5,100,70,100,70,"While the human driver does have a responsibility to monitor the automated driving system, the system itself must be designed to account for driver error. If it is not, the company is at fault. ",1,1,,3,,44,3,,70,,,,Lane Sense
2024-11-12 14:21:08,2024-11-12 14:23:48,0,73.111.72.44,100,160,1,2024-11-12 14:23:49,R_3RtP4DTvvaIhaxP,,,,,41.6459,-87.4714,anonymous,EN,1,66eb98fcc46d14f31c30e799,2,5,2,4,2,0,100,0,100,The human driver is responsible at all times for control of the vehicle. Aeon's technology did not cause the crash nor did it prevent it.,1,2,,1,,31,5,,46,,,,Lane Sense
2024-11-12 14:18:43,2024-11-12 14:23:49,0,75.219.241.10,100,306,1,2024-11-12 14:23:50,R_5stuQ14SvMiF4iH,,,,,40.7099,-73.9591,anonymous,EN,1,6717d1497ff53bd11448496c,2,5,2,4,5,40,60,40,60,"I think the human is more liable because regardless of what software you use in a car, it's still a car. We cannot ever fully rely on software to make the road safe. As humans we need to keep our eyes on the road at all times.",1,2,,3,,29,1,,80,,,,Lane Sense
2024-11-12 14:18:53,2024-11-12 14:23:50,0,65.38.124.114,100,297,1,2024-11-12 14:23:50,R_3hRug5cqgrQQvX0,,,,,36.7969,-76.1797,anonymous,EN,1,6642443d20c6756676eb72c3,2,5,2,4,6,93,10,99,100,"I feel that the company is more liable than the human, but the human is responsible for the immediate cost of damages and the company should reimburse.  ",1,2,,3,,41,5,,9,,,,Full Self-Driving
2024-11-12 14:18:53,2024-11-12 14:23:51,0,107.77.223.95,100,297,1,2024-11-12 14:23:51,R_6r18GJshPPsXrHl,,,,,40.7359,-73.9904,anonymous,EN,1,67228a7ce7ff6ee4b145852f,2,5,2,4,4,29,71,29,71,"It's not totally clear to me from the information provided what exactly the capabilities of Lane Sense are. If it was advertised as fail-proof and having no need of a human at all then I'd think it's more the company's fault, but this seemed more like a technology that assists human drivers, not replaces them, so the driver should still be paying attention and aware of the surroundings.",1,2,,3,,31,6,,81,,,,Lane Sense
2024-11-12 14:19:33,2024-11-12 14:23:53,0,97.92.197.33,100,260,1,2024-11-12 14:23:54,R_1d6xNNx8lmDSTF4,,,,,38.4321,-90.3896,anonymous,EN,1,66d59648d2ae3ed38af9f47b,2,5,2,4,4,30,95,39,90,A human being has got to remain alert at all times when driving a car - period. You cannot afford to forget you are in a potential weapon that must be carefully driven.,2,2,,3,,59,3,,36,,,,Lane Sense
2024-11-12 14:19:10,2024-11-12 14:23:57,0,73.230.134.233,100,286,1,2024-11-12 14:23:57,R_3QR6zn3yJqWCTk3,,,,,39.9056,-76.6055,anonymous,EN,1,66f1dc27b04f13110f25da48,2,5,2,4,4,65,90,100,100,"The human driver is more liable for the accident. Everyone knows that no automated system is perfect and people should give the road their full attention if they are driving the vehicle. The lack of the driver's attention caused the accident as, if they had been paying attention, they could have stopped the vehicle. They relied too much on new technology.",1,1,,3,,25,1,,80,,,,Lane Sense
2024-11-12 14:20:24,2024-11-12 14:23:57,0,70.40.89.122,100,212,1,2024-11-12 14:23:57,R_6U046A4am7pwqkx,,,,,33.8881,-78.4287,anonymous,EN,1,5c7cf8b58ca9000001b52f6e,2,5,2,4,5,90,10,91,10,I think the company because the full self drive system was turned on.,1,1,,3,,33,1,,70,,,,Full Self-Driving
2024-11-12 14:20:55,2024-11-12 14:23:57,0,73.15.213.240,100,181,1,2024-11-12 14:23:57,R_13AwhtEeCof7OmZ,,,,,37.9681,-122.5119,anonymous,EN,1,5c3aba062b75d300019898eb,2,5,2,4,6,80,30,90,40,"I would imagine that the company would have to be reevaluated on their claims if their full self-driving were having issues detecting common things like stop signs. ",1,1,,2,,23,3,,61,,,,Full Self-Driving
2024-11-12 14:19:51,2024-11-12 14:23:57,0,24.198.118.76,100,245,1,2024-11-12 14:23:57,R_33S0hWLH7o2gC4x,,,,,43.2717,-76.9891,anonymous,EN,1,5f6388bf9ae5ad07ba1a0173,2,5,2,4,6,81,81,81,82,I think both are at fault and should be held accountable,1,2,,3,,48,3,,21,,,,Full Self-Driving
2024-11-12 14:19:00,2024-11-12 14:23:59,0,104.243.6.6,100,299,1,2024-11-12 14:24:00,R_5V2fl0Sont2DTZG,,,,,28.9786,-96.6461,anonymous,EN,1,6660fb57ad72e3a483355fea,2,5,2,4,6,70,100,70,70,"A machine is only as good as its user.  In this case, the user, or human driver opted to check his texts rather than pay attention to the very large and dangerous machine he was been driven in. ",1,2,,3,,50,4,,60,,,,Full Self-Driving
2024-11-12 14:20:43,2024-11-12 14:23:59,0,69.230.153.153,100,195,1,2024-11-12 14:24:00,R_62LdyzBgAd4t3aw,,,,,33.6564,-117.8245,anonymous,EN,1,66b4fc838e916e9ff43256c6,2,5,2,4,1,35,100,35,100,"The human driver is fully liable for the accident. His lack of awareness and being distracted from the road can only be attributed to the human. The human driver should be monitoring their surroundings at all times when operating a vehicle, whether it is autonomously driving or not.",1,1,,2,,26,4,,60,,,,Lane Sense
2024-11-12 14:20:34,2024-11-12 14:24:00,0,99.150.197.50,100,206,1,2024-11-12 14:24:01,R_70Z7bkBCSHIoRLX,,,,,26.099,-80.1822,anonymous,EN,1,6710086659e81bd14ea45da2,2,5,2,4,4,19,83,17,89,"No texting while driving, you are responsible for yourself and the damages you cause when operating a vehicle. ",1,2,,3,,22,1,,40,,,,Lane Sense
2024-11-12 14:19:41,2024-11-12 14:24:03,0,72.172.199.122,100,262,1,2024-11-12 14:24:04,R_7geEFM63DYkeRDf,,,,,37.6456,-91.536,anonymous,EN,1,5f467b0a0d1aef037515c8c9,2,5,2,4,5,74,80,74,78,"both are liable, the human for not fucking paying attention and the AI for missing the giant ass red stop sign.",1,1,,3,,42,1,,37,,,,Full Self-Driving
2024-11-12 14:20:04,2024-11-12 14:24:04,0,104.6.221.154,100,239,1,2024-11-12 14:24:04,R_7fpbv9QTocuZyPY,,,,,33.9707,-84.3247,anonymous,EN,1,670c78f317fe7503a340c2a9,2,5,2,4,4,20,80,30,70,"The driver is more liable because a system should not be used as a substitute for human eyes, and also looking at texts while driving is never acceptable no matter what setting a car has.",1,2,,3,,45,5,,30,,,,Lane Sense
2024-11-12 14:21:04,2024-11-12 14:24:08,0,98.243.226.136,100,184,1,2024-11-12 14:24:09,R_6i84WQ7eNAml0gh,,,,,42.6734,-82.7736,anonymous,EN,1,6643a03cae7b7a08b496f4f3,2,5,2,4,4,20,90,20,90,"I think the human driver is more liable. I think this because he is still in control of the car and should always be looking out. ",1,2,,3,,33,4,,30,,,,Lane Sense
2024-11-12 14:19:03,2024-11-12 14:24:09,0,98.43.182.205,100,306,1,2024-11-12 14:24:09,R_5gXYhC5AwR1Ydmf,,,,,39.6796,-104.9626,anonymous,EN,1,66e9d37ca9fc09e5d6c96d8e,2,5,2,4,3,70,90,70,80,"The driver is ultimately responsible, but there should be some level of responsibility placed on the company to investigate problems with the system",1,2,,3,,35,4,,90,,,,Lane Sense
2024-11-12 14:19:05,2024-11-12 14:24:09,0,71.36.109.79,100,303,1,2024-11-12 14:24:10,R_3OOcFRM5Up6Hf9b,,,,,45.5472,-122.6417,anonymous,EN,1,65a2db4e9a411183fafb9f1a,2,5,2,4,2,90,70,99,70,"First, it's bogus to rely on an automated car no matter how customizable it is. It's a tool; the human is the actor of the tool. The human relying on the tool, per whichever specifications are programmed, is relying on faulty programming. Both parties are responsible. ",1,2,,3,,56,4,,50,,,,Full Self-Driving
2024-11-12 14:20:00,2024-11-12 14:24:10,0,97.180.121.4,100,249,1,2024-11-12 14:24:11,R_1E1hLTN51dv95Zq,,,,,33.8067,-84.1657,anonymous,EN,1,5c57d3d354f9d30001dbc19b,2,5,2,4,6,77,32,100,26,the company.  i believe it shouldnt offer the service if it doesnt function properly,1,2,,3,,48,4,,25,,,,Full Self-Driving
2024-11-12 14:18:31,2024-11-12 14:24:11,0,24.129.249.43,100,339,1,2024-11-12 14:24:12,R_3IoQA32QOvOxNl0,,,,,41.0996,-80.7523,anonymous,EN,1,5beccd423b6489000156596f,2,5,2,4,5,37,85,38,73,"I think the human driver is responsible because it is their car and they should still be paying attention while driving. ",1,2,,3,,42,4,,21,,,,Lane Sense
2024-11-12 14:20:37,2024-11-12 14:24:12,0,173.26.95.160,100,214,1,2024-11-12 14:24:13,R_3W7dMiYmSPAbo0F,,,,,42.4786,-92.3682,anonymous,EN,1,6685dba14d53fe6101047e9b,2,5,2,4,6,50,50,50,50,"I think they are equally at fault. Aeon has created a program that offers a service and in this instance, that service failed. However, the human driver chose to use that service with the assumed understanding that they would still need to be alert while in the drivers seat of a vehicle.",1,2,,3,,45,1,,50,,,,Full Self-Driving
2024-11-12 14:19:15,2024-11-12 14:24:14,0,66.176.219.132,100,299,1,2024-11-12 14:24:15,R_6PaLAITZQb4kPv8,,,,,26.125,-80.267,anonymous,EN,1,6616a88a6917e282bb4b66c4,2,5,2,4,5,100,0,100,0,"I think it's pretty simple, if you're going to advertise and be paid for Full Self Driving than all driving responsibilities should be placed on you, the company.",1,1,,3,,38,1,,79,,,,Full Self-Driving
2024-11-12 14:18:53,2024-11-12 14:24:15,0,74.96.111.225,100,322,1,2024-11-12 14:24:15,R_3fPMclDw3T29vi1,,,,,38.7481,-77.2383,anonymous,EN,1,66dc38b73a438ca9e1aa3ad9,2,5,2,4,5,50,66,73,70,"I think both the human in the car and the company is held responsible, because the human should have been paying closer attention to his driving and the car should have automatically noticed the off button.",2,2,,3,,40,4,,31,,,,Full Self-Driving
2024-11-12 14:19:19,2024-11-12 14:24:15,0,141.193.175.174,100,295,1,2024-11-12 14:24:15,R_6DwlZuWVrLLCgzI,,,,,37.4109,-94.705,anonymous,EN,1,60ade46b01064a8f7aa6c325,2,5,2,4,5,25,100,0,100,It's a persons responsibility to insure the safety of the vehicle when it is being driven or piloted by the AI.,1,1,,3,,35,3,,70,,,,Full Self-Driving
2024-11-12 14:19:38,2024-11-12 14:24:16,0,216.126.34.203,100,278,1,2024-11-12 14:24:17,R_6RQUZbl4HmqixNv,,,,,37.861,-78.2633,anonymous,EN,1,5b84089d449ef2000114945c,2,5,2,4,6,53,100,50,99,"I think Aeon and its maker have to bear some responsibility for the accident, but ultimately it comes down to the human who should be in control.",1,2,,3,,66,5,,80,,,,Lane Sense
2024-11-12 14:20:50,2024-11-12 14:24:16,0,174.203.67.145,100,206,1,2024-11-12 14:24:17,R_7AR680t6UYk26zv,,,,,30.4509,-91.1563,anonymous,EN,1,65e28540cd0606091b71cad9,2,5,2,4,6,40,60,40,60,"The human driver is more liable for the accident because ultimately they are the one responsible for the operation of the car safely. There is slight blame that can be placed on the company, however.",1,2,,3,,38,5,,70,,,,Lane Sense
2024-11-12 14:20:41,2024-11-12 14:24:17,0,104.50.229.57,100,216,1,2024-11-12 14:24:18,R_7mnE9hi1JWB3YNb,,,,,30.6333,-88.1523,anonymous,EN,1,66337d1de3bea5025f371c0b,2,5,2,4,6,39,82,20,92,In self driving cars the driver still ahs to pay full attention. Looking away is not an option just like when the person drives.,1,2,,3,,42,1,,41,,,,Full Self-Driving
2024-11-12 14:21:32,2024-11-12 14:24:19,0,75.35.35.180,100,166,1,2024-11-12 14:24:19,R_354UzPtInarchTH,,,,,33.6934,-84.448,anonymous,EN,1,61114dcee1e4f25dcf93a71f,2,5,2,4,5,62,86,60,87,driver is more liable for not paying attention,1,2,,1,,28,5,,64,,,,Lane Sense
2024-11-12 14:19:54,2024-11-12 14:24:20,0,172.59.82.116,100,265,1,2024-11-12 14:24:20,R_3neYIqTkIFAm0vc,,,,,38.1405,-85.6936,anonymous,EN,1,5e46aa20caec81000b7d4f93,2,5,2,4,3,76,50,76,50,"I feel like the human should have at least paid some attention, and if the system was on the system is mostly to blame for failing.",1,1,,3,,48,4,,82,,,,Lane Sense
2024-11-12 14:21:02,2024-11-12 14:24:20,0,97.125.13.122,100,198,1,2024-11-12 14:24:21,R_7uwEsIQR9U6y737,,,,,41.7136,-93.6221,anonymous,EN,1,6656335c8fdd09173f3d4a83,2,5,1,4,5,0,100,0,100,The human has to still be paying attention...they're in the driver seat,1,2,,3,,42,4,,10,,,,Full Self-Driving
2024-11-12 14:20:25,2024-11-12 14:24:20,0,104.34.61.58,100,235,1,2024-11-12 14:24:21,R_1BA1YYsq19fpBbb,,,,,33.8625,-117.586,anonymous,EN,1,66821bd8c0252a33b4c4390f,2,5,2,4,6,20,80,19,80,"The human driver is more liable because they are the one actually driving the car.  Aeon is just a lane sense assist and meant to help the driver drive better.  ",1,1,,3,,49,5,,75,,,,Lane Sense
2024-11-12 14:20:27,2024-11-12 14:24:21,0,100.0.180.31,100,233,1,2024-11-12 14:24:22,R_72IbrvPQifBp2dX,,,,,42.4178,-71.1134,anonymous,EN,1,67042528d69c99fa1f338f77,2,5,2,4,5,90,55,55,30,"I believe both the company Aeon, and the users are liable for the accident. The self driving Aeon should not have crashed however the driver of the vehicle should have been more negligent. ",1,1,,3,,25,3,,65,,,,Full Self-Driving
2024-11-12 14:20:40,2024-11-12 14:24:23,0,47.218.109.20,100,223,1,2024-11-12 14:24:24,R_3njx95lI7wodbiO,,,,,30.5478,-96.2715,anonymous,EN,1,669c575908c5d509c449414e,2,5,2,4,6,90,10,90,20,I think the company is more liable for the accident because if they are advertising a full self-driving system then the human driver should be able to rely on that system to not cause accidents.,1,1,,3,,39,3,,65,,,,Full Self-Driving
