StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,Q1,att_1,att_2,comp_1,comp_2,auto_1,auto_1_ad,ad_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,co_1_ad,ad_2,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID
2023-10-17 10:20:29,2023-10-17 10:24:18,0,69.195.39.103,100,229,1,2023-10-17 10:24:19,R_2VI8idHPbd215Hy,,,,,43.1511,-77.6425,anonymous,EN,1,5fc2c97b862e3e4297a36895,2,2,2,4,,,,,,,,,,,4,1,88,66,85,62,The company is more liable becasue it should be able to detect the stop sign.,1,1,,3,,27,1,,1,18,5fc2c97b862e3e4297a36895
2023-10-17 10:21:32,2023-10-17 10:24:28,0,24.48.175.189,100,176,1,2023-10-17 10:24:29,R_2c13W0RFnuCa0wO,,,,,32.5612,-92.0365,anonymous,EN,1,5d53bffa147a7d00015aae5a,2,2,2,4,,,,,,,,,,5,,,82,85,75,71,The company misled the driver.,1,2,,3,,30,4,,1,50,5d53bffa147a7d00015aae5a
2023-10-17 10:19:05,2023-10-17 10:24:30,0,64.189.52.21,100,325,1,2023-10-17 10:24:31,R_w6os1VrZMOEO5SF,,,,,30.2631,-103.6541,anonymous,EN,1,60ffc46539ca19bf2d75ae0b,2,2,2,4,,4,1,70,30,70,30,I think the company is more at fault than the driver because it claims to be fully autonomous but the human should also be paying attention even when it is self-driving.,2,,,,,,,,,,1,,4,,21,3,,1,80,60ffc46539ca19bf2d75ae0b
2023-10-17 10:18:47,2023-10-17 10:24:34,0,174.243.52.199,100,346,1,2023-10-17 10:24:34,R_1l5bAl33zavmg3e,,,,,38.6745,-90.2426,anonymous,EN,1,60e8b68c9033e23d58e9dcc0,2,2,2,4,,,,,,,,,,4,,,0,100,0,100,he took his eyes off the road.,1,2,,3,,33,1,,2,38,60e8b68c9033e23d58e9dcc0
2023-10-17 10:22:08,2023-10-17 10:24:34,0,50.81.155.36,100,145,1,2023-10-17 10:24:35,R_2ZP4P2JcdMn24cI,,,,,41.6006,-93.6296,anonymous,EN,1,5a78b8355292b800012284ca,2,2,2,4,,,,,,,,,,6,,,100,80,100,95,"The company promotes a self driving car, the driver (the consumer) should expect the product to live up to its claims.",1,2,,3,,50,3,,1,0,5a78b8355292b800012284ca
2023-10-17 10:20:21,2023-10-17 10:24:39,0,96.38.152.89,100,258,1,2023-10-17 10:24:40,R_2wEtNV3W745cB3Z,,,,,39.5473,-119.7951,anonymous,EN,1,60fd7a2e87c9ecc26cae5ac7,2,2,2,4,,,,,,,,,,5,,,75,100,75,100,"Since the driver was looking at a text and not paying attention, they are liable for the accident. Most states do not allow texting while driving. ",1,2,,3,,59,3,,1,80,60fd7a2e87c9ecc26cae5ac7
2023-10-17 10:21:39,2023-10-17 10:24:45,0,108.188.32.17,100,185,1,2023-10-17 10:24:45,R_cJ8LA6a1MNGhgs1,,,,,28.9351,-81.9903,anonymous,EN,1,5d6ac7e17658a1001a8c63b2,2,2,2,4,5,,,79,77,79,50,"Aeon advertised the car as having Autopilot -the human driver had an expectation of this working as advertised. ",2,,,,,,,,,,2,,3,,57,4,,1,15,5d6ac7e17658a1001a8c63b2
2023-10-17 10:20:54,2023-10-17 10:24:51,0,162.204.27.176,100,236,1,2023-10-17 10:24:52,R_1OCfQcelldrz6gk,,,,,41.4558,-81.7815,anonymous,EN,1,60ef2700e476748689a999f7,2,2,2,4,,4,1,81,91,51,51,"I really don't know, this is something the higher courts is going to have to decide in the future. It depends on what sort of liability agreements companies will have you sign before buying, I assume.",2,,,,,,,,,,2,,3,,31,3,,1,51,60ef2700e476748689a999f7
2023-10-17 10:11:52,2023-10-17 10:24:53,0,75.91.103.114,100,780,1,2023-10-17 10:24:54,R_2TEIhRjF9Y3wpuv,,,,,29.8097,-82.4675,anonymous,EN,1,616c9115b3a3d2f885822a57,2,2,2,4,,,,,,,,,,5,,,60,75,60,76,The human driver is more liable because it is their car and it hit the other person. The human is responsible for their belongings.,1,1,,3,,37,4,,1,66,616c9115b3a3d2f885822a57
2023-10-17 10:21:18,2023-10-17 10:24:56,0,174.109.164.180,100,217,1,2023-10-17 10:24:56,R_OPWEDtmMPKApTpv,,,,,35.5831,-78.7881,anonymous,EN,1,58595b56a3149800011e156e,2,2,2,4,,,,,,,,,,,5,1,79,92,70,91,I think they bth are. The auto pilot was not as safe as it should be and the human was monitoring their phone instead of watching the road,1,2,,3,,52,1,,1,67,58595b56a3149800011e156e
2023-10-17 10:21:31,2023-10-17 10:24:56,0,71.201.28.14,100,205,1,2023-10-17 10:24:57,R_2SuZVET95edsgHW,,,,,42.2755,-88.1942,anonymous,EN,1,5ff364f0c64c96951aebf40f,2,2,2,4,,,,,,,,,,,4,1,70,60,65,60,"I think both are liable but the company is more. Since it advertises that the copilot helps you drive and it ignored the stop sign. The driver would have assumed the copilot would control this situation. ",1,1,,3,,31,3,,1,40,5ff364f0c64c96951aebf40f
2023-10-17 10:20:38,2023-10-17 10:24:57,0,72.187.24.252,100,258,1,2023-10-17 10:24:58,R_puB7dcHq9M1kLxn,,,,,27.96,-82.4614,anonymous,EN,1,6123d102b713b8a947fd2eb2,2,2,2,4,5,,,82,18,82,18,"Aeon is the one mostly responsible because they designed the car and stopping feature didn't perform. ",2,,,,,,,,,,1,,3,,51,5,,1,34,6123d102b713b8a947fd2eb2
2023-10-17 10:18:49,2023-10-17 10:24:58,0,71.126.167.243,100,369,1,2023-10-17 10:24:59,R_3NRnlwGCpGtNF21,,,,,38.9801,-76.7425,anonymous,EN,1,5c5fc78e96dff400013607a5,2,2,2,4,,,,,,,,,,5,,,20,90,20,90,"The human driver is responsible as he is still the ""pilot"", not the ""co-pilot"".  By definition the co-pilot is secondary to the pilot in terms of responsibility and is meant to serve as a helper, not as a replacement.",1,1,,3,,40,4,,1,30,5c5fc78e96dff400013607a5
2023-10-17 10:22:23,2023-10-17 10:25:05,0,99.90.28.207,100,162,1,2023-10-17 10:25:06,R_1gIRSewrtdns2Rt,,,,,38.8729,-86.486,anonymous,EN,1,5cbb45b34ab38b001577ab0b,2,2,2,4,,,,,,,,,,3,,,70,75,70,75,"The human is slightly more responsible for being dumb enough to trust a car's computer system. but Aeon is the one who created the system and marketed it as a copilot, leading consumers to believe it can be trusted to control the car when the other copilot (the human driver) is otherwise distracted.",1,2,,3,,26,4,,1,61,5cbb45b34ab38b001577ab0b
2023-10-17 10:21:03,2023-10-17 10:25:08,0,73.10.227.218,100,244,1,2023-10-17 10:25:08,R_9AlmX0y1KOxRMzv,,,,,39.9458,-74.9042,anonymous,EN,1,646619d0918746fb726da63e,2,2,2,4,6,,,20,80,20,80,"Currently, in the state I reside in, humans are ultimately responsible for their vehicles.",2,,,,,,,,,,2,,3,,60,4,,1,33,646619d0918746fb726da63e
2023-10-17 10:19:24,2023-10-17 10:25:25,0,100.37.176.194,100,361,1,2023-10-17 10:25:26,R_3FPXQU7nKtAlrJD,,,,,40.7597,-73.981,anonymous,EN,1,5dcf34f64fee9907fc626f0f,2,2,1,4,,,,,,,,,,4,,,81,78,81,76,I think they the human should not just rely on the car's mechanism telling him anything or protecting him. He still has to be aware. However the company failed as well. It's equal responsibility but moreso the company since he relied on their precision and it failed.,1,2,,3,,75,5,,2,31,5dcf34f64fee9907fc626f0f
2023-10-17 10:21:10,2023-10-17 10:25:32,0,107.11.38.6,100,262,1,2023-10-17 10:25:33,R_3dYsC7Oh0zLQBQn,,,,,40.1873,-82.9899,anonymous,EN,1,5f4d07b4fae27694de8f5af1,2,2,2,4,5,,,65,80,70,87,I feel like the human has the greater responsibility to watch the road while driving. But the company also bears some of the responsiblity if they are saying it is a autopilot driving program.,2,,,,,,,,,,2,,3,,56,4,,1,60,5f4d07b4fae27694de8f5af1
2023-10-17 10:19:31,2023-10-17 10:25:32,0,74.141.76.21,100,361,1,2023-10-17 10:25:33,R_3RsbNPPr92MKc1s,,,,,41.9216,-79.658,anonymous,EN,1,628d5c6294846b1814f25d7e,2,2,2,4,,5,1,91,67,60,40,"I believe the autopilot feature completely failed, and that Aeon is more responsible for the accident.  The human driver relied on the car's feature, so is less liable,  but should have been paying attention.",2,,,,,,,,,,2,,3,,55,3,,1,19,628d5c6294846b1814f25d7e
2023-10-17 10:19:16,2023-10-17 10:25:38,0,71.113.184.99,100,381,1,2023-10-17 10:25:39,R_27VYRYxSVMbxHuB,,,,,40.1788,-77.0047,anonymous,EN,1,5b9efb73d1ff7a00013bfe84,2,2,2,4,,,,,,,,,,5,,,60,40,50,50,"The driver expected that the car would be able to navigate and take note of and respond to the stop sign, so he felt safe looking at his phone.",1,2,,5,,56,4,,1,30,5b9efb73d1ff7a00013bfe84
2023-10-17 10:22:57,2023-10-17 10:25:39,0,73.169.47.233,100,162,1,2023-10-17 10:25:40,R_2Tpl7ccKiHjk6KO,,,,,38.8129,-104.766,anonymous,EN,1,5a01a0fd728b1b0001ad89f8,2,2,2,4,,,,,,,,,,3,,,14,69,7,60,I'm not entirely sure what the copilot system provides. The driver should've paid more attention.,1,2,,3,,35,4,,1,20,5a01a0fd728b1b0001ad89f8
2023-10-17 10:20:54,2023-10-17 10:25:39,0,199.21.247.145,100,285,1,2023-10-17 10:25:40,R_sppSXdS5UQp2orn,,,,,44.9764,-93.224,anonymous,EN,1,60fd65e6212b4fe59b491665,2,2,2,4,,,,,,,,,,,4,1,70,50,69,50,"Aeon makes claims that their vehicle is able to drive automatically, but it failed to do so, making the company liable.",1,2,,3,,20,3,,1,39,60fd65e6212b4fe59b491665
2023-10-17 10:22:12,2023-10-17 10:25:45,0,52.124.41.33,100,212,1,2023-10-17 10:25:46,R_eXx0Nk4rATLlsSl,,,,,35.7633,-78.71,anonymous,EN,1,6143d71481cf7aa4bbeef13d,2,1,2,4,,5,1,61,91,8,89,"The human driver is more liable because they were distracted while driving. Even if they have some sort of autopilot on, a driver should never be distracted from driving their vehicle.",2,,,,,,,,,,2,,3,,22,4,,1,60,6143d71481cf7aa4bbeef13d
2023-10-17 10:23:57,2023-10-17 10:25:49,0,68.55.52.236,100,111,1,2023-10-17 10:25:50,R_330VlnB0rqLjTlH,,,,,43.0101,-85.7593,anonymous,EN,1,64668fee9f95265c11ddbc29,2,2,2,4,,,,,,,,,,5,,,76,65,65,17,if the company is controlling it it is the company,2,1,,3,,21,1,,1,55,64668fee9f95265c11ddbc29
2023-10-17 10:19:16,2023-10-17 10:25:51,0,174.135.122.28,100,394,1,2023-10-17 10:25:51,R_3fJBzZm3UagscHA,,,,,35.3407,-119.0596,anonymous,EN,1,60883e078fa7828e99acb69a,2,2,2,4,,6,1,100,51,100,50,I think the company is ultimately at fault but I think the driver should have been paying attention.,2,,,,,,,,,,2,,3,,42,1,,1,34,60883e078fa7828e99acb69a
2023-10-17 10:19:17,2023-10-17 10:25:54,0,98.214.144.171,100,396,1,2023-10-17 10:25:54,R_3OdBAKjml61el3P,,,,,40.5594,-90.0237,anonymous,EN,1,5c58d56d53fba80001bd70c0,2,2,2,4,,,,,,,,,,5,,,71,98,57,98,The company does have some responsibility because it was on and should have been watching but overall the human is in charge and should be paying attention because of accidents like this.,1,2,,3,,43,2,,1,15,5c58d56d53fba80001bd70c0
2023-10-17 10:21:41,2023-10-17 10:26:03,0,47.146.148.122,100,261,1,2023-10-17 10:26:03,R_3hmYJfOrvOLodQy,,,,,34.4179,-117.3064,anonymous,EN,1,5d89106d1719af0001ee23e5,2,2,2,4,,1,1,100,100,100,100,It was built to be driven like this and also the human is responsible for supervising the vehicle,2,,,,,,,,,,2,,7,,51,1,,1,0,5d89106d1719af0001ee23e5
2023-10-17 10:17:00,2023-10-17 10:26:03,0,96.38.125.92,100,542,1,2023-10-17 10:26:03,R_27J7FXODGwjz0YA,,,,,35.958,-83.9172,anonymous,EN,1,5c8afb535e65990001da9eeb,2,2,2,4,5,,,81,82,92,75,I think the company is responsible for the liability of the accident because they are the ones controlling the automobile.,2,,,,,,,,,,2,,3,,51,4,,1,12,5c8afb535e65990001da9eeb
2023-10-17 10:20:17,2023-10-17 10:26:03,0,38.42.60.156,100,346,1,2023-10-17 10:26:04,R_OEl3m2OdWWg41AB,,,,,34.0485,-118.2529,anonymous,EN,1,611f18c8da4156d7a97fa019,2,2,2,4,,,,,,,,,,,4,1,70,30,70,50,"It seems to me like the company and the product of the company didn't deliver on their promise of what the car was capable of. The human driver trusted the Copilot system which is why he looked down to check his phone. Because the system failed, the company seems largely liable and responsible. ",1,2,,5,,35,5,,1,50,611f18c8da4156d7a97fa019
2023-10-17 10:17:20,2023-10-17 10:26:06,0,98.35.147.84,100,526,1,2023-10-17 10:26:07,R_3hthh5uDa9lEbPk,,,,,38.0082,-122.2682,anonymous,EN,1,6005fd9c8bbd67931607e518,2,2,2,4,,,,,,,,,,4,,,78,83,78,76,"I think the company is more liable for the accident because it has developed the self driving/automated technology. Without this technology, I think a human would be 100% responsible but if a human has no control/influence over the technology, the company should be liable.",1,2,,2,,28,4,,1,57,6005fd9c8bbd67931607e518
2023-10-17 10:21:03,2023-10-17 10:26:25,0,73.41.168.90,100,321,1,2023-10-17 10:26:25,R_1FFCVDoHajHBgKD,,,,,39.7579,-121.6131,anonymous,EN,1,599da50e17c03c000151b18b,2,2,2,4,,,,,,,,,,4,,,31,79,51,61,Aeon needs to be responsible for part of the damages as it's a co-pilot program. It's meant to see things like stop signs and the human is meant to trust it to see things like stop signs. The human however also needs to be aware of their setting and able to take over if need be.,1,2,,3,,45,2,,1,66,599da50e17c03c000151b18b
2023-10-17 10:20:18,2023-10-17 10:26:32,0,72.183.44.68,100,373,1,2023-10-17 10:26:32,R_2fkQj4VnZKFwQiw,,,,,33.1909,-96.6198,anonymous,EN,1,5c58fdd6fa9e940001080c18,2,2,2,4,4,,,40,100,62,100,Autopilot suggest to me that it would responsible for rote interstate driving or something of the sort. The human should still be paying attention and aware of what is going on. The human is responsible.,2,,,,,,,,,,2,,3,,40,4,,1,28,5c58fdd6fa9e940001080c18
2023-10-17 10:20:35,2023-10-17 10:26:33,0,68.95.116.158,100,358,1,2023-10-17 10:26:34,R_ab11dqbj76yovWp,,,,,34.5268,-92.9587,anonymous,EN,1,5a1cddb4087f2e0001eafb99,2,2,2,4,,6,1,100,0,100,0,The company is responsible because it was on autopilot and that means it malfunctioned if it missed a stop sign,2,,,,,,,,,,2,,3,,44,3,,1,60,5a1cddb4087f2e0001eafb99
2023-10-17 10:20:28,2023-10-17 10:26:35,0,67.246.226.11,100,367,1,2023-10-17 10:26:36,R_3eaaz9MT5pp4ZuN,,,,,43.5825,-70.3513,anonymous,EN,1,629aa31883e52081b06a8a8d,2,2,2,4,4,,,60,65,48,60,"The human driver could have overridden the autopilot, so it's somewhat the driver's fault.",2,,,,,,,,,,1,,3,,32,1,,2,31,629aa31883e52081b06a8a8d
2023-10-17 10:20:34,2023-10-17 10:26:38,0,73.12.162.30,100,363,1,2023-10-17 10:26:39,R_rclelVUQ1CaNWZX,,,,,39.0854,-121.5444,anonymous,EN,1,5dcf0b7cffc3d8063f916612,2,2,2,4,3,,,0,100,0,100,"Although autopilot may exist, it is in such an infancy that the driver must remain attentive to prevent disorder. ",2,,,,,,,,,,1,,3,,30,3,,1,33,5dcf0b7cffc3d8063f916612
2023-10-17 10:23:18,2023-10-17 10:26:39,0,68.5.217.33,100,201,1,2023-10-17 10:26:40,R_2bOaTBknyNpqJvM,,,,,33.5879,-117.6974,anonymous,EN,1,5e1a7114a90da52e206de7ea,2,2,2,4,,6,1,100,0,100,0,"The car has an autopilot feature so it is driving itself, the human is just a passenger. Similar to if an airline or train had a crash, the company is liable.",2,,,,,,,,,,1,,3,,35,3,,1,32,5e1a7114a90da52e206de7ea
2023-10-17 10:23:58,2023-10-17 10:26:43,0,98.164.180.113,100,164,1,2023-10-17 10:26:43,R_1rI9UW69csHWpM1,,,,,36.175,-115.1372,anonymous,EN,1,627426f35bbef15c65add1cd,2,2,2,4,,,,,,,,,,4,,,80,80,60,80,"I think that you should always be responsible to watch what your car is doing if it is self driving. The fact he took his eyes off the road to look at a text message makes him liable. ",1,2,,3,,32,4,,1,25,627426f35bbef15c65add1cd
2023-10-17 10:23:57,2023-10-17 10:26:43,0,76.38.49.118,100,166,1,2023-10-17 10:26:44,R_Wq8Djlvvjuk55V7,,,,,34.2243,-77.8849,anonymous,EN,1,60ff5536a0a45d27c45079b9,2,1,2,4,,4,1,73,69,63,79,the driver is liable bc the car is not marketed as fully self driving so the driver is liable,2,,,,,,,,,,1,,3,,21,3,,1,75,60ff5536a0a45d27c45079b9
2023-10-17 10:22:50,2023-10-17 10:26:53,0,45.36.170.1,100,242,1,2023-10-17 10:26:53,R_xx8kEZ5i0SHJgvT,,,,,36.002,-80.0004,anonymous,EN,1,5f500550ad48ba16ff920279,2,2,2,4,,,,,,,,,,6,,,0,100,0,100,The car belongs to the driver. The driver assumes all responsibility.,1,1,,2,,42,2,,1,30,5f500550ad48ba16ff920279
2023-10-17 10:21:01,2023-10-17 10:27:05,0,24.209.194.75,100,364,1,2023-10-17 10:27:06,R_2uBDfD8HuDRFGuI,,,,,40.0414,-84.2023,anonymous,EN,1,5fb3cbedb3cc10000a19c09d,2,2,1,4,,6,1,100,100,100,100,"I would say they all have some culpability in the claim.  The company and car because there was obviously a flaw and the driver for also not paying attention. ",2,,,,,,,,,,2,,3,,43,3,,1,0,5fb3cbedb3cc10000a19c09d
2023-10-17 10:23:27,2023-10-17 10:27:16,0,69.131.229.100,100,229,1,2023-10-17 10:27:17,R_OPZy3jbxBjVU5Kp,,,,,46.5346,-122.622,anonymous,EN,1,5c144c641f6f1500014950e5,2,2,2,4,,,,,,,,,,5,,,82,87,72,93,I think the human driver is more liable since they should still be focusing on the car's driving and be prepared to step in if the car doesn't perform correctly.,1,2,,3,,24,2,,1,24,5c144c641f6f1500014950e5
2023-10-17 10:18:00,2023-10-17 10:27:18,0,104.230.203.66,100,557,1,2023-10-17 10:27:18,R_YbQv2WgIZxEbznr,,,,,40.0471,-82.9709,anonymous,EN,1,6285130fc532c72c28eec863,2,2,2,4,,,,,,,,,,,4,1,100,100,30,100,"The human is the one in the position to be aware, even if the co pilot is on. The human would need to be responsible here for the accident even if the co pilot was engaged due to them having access to the wheel and controls still. If it was fully auto then the human might be off the hook. ",1,1,,3,,30,3,,1,74,6285130fc532c72c28eec863
2023-10-17 10:24:30,2023-10-17 10:27:19,0,73.156.79.11,100,168,1,2023-10-17 10:27:20,R_2OU4SKUkWqGR4cw,,,,,26.5559,-82.0214,anonymous,EN,1,5cf3f7364bcc6400019d71fa,2,2,2,4,,,,,,,,,,,1,1,100,100,100,100,BOTH ARE TO BLAME,2,2,,3,,66,1,,1,51,5cf3f7364bcc6400019d71fa
2023-10-17 10:20:16,2023-10-17 10:27:21,0,72.70.181.127,100,424,1,2023-10-17 10:27:21,R_BJGZnXfVWhg692N,,,,,39.9517,-76.7064,anonymous,EN,1,64619b33f37b524af54113aa,2,2,2,4,,,,,,,,,,5,,,30,75,30,75,I feel the human driver is still the first person responsible for driving safety on the road as you can't fully trust a co-pilot system to work properly.,1,2,,3,,54,3,,1,5,64619b33f37b524af54113aa
2023-10-17 10:20:51,2023-10-17 10:27:23,0,47.230.76.4,100,391,1,2023-10-17 10:27:23,R_2y8hfIH2Ly5EUQU,,,,,40.7002,-74.0097,anonymous,EN,1,5f1302787eb0132b224916fc,2,2,2,4,,5,1,85,70,80,60,"The company is more responsible.  The product didn't work as it was expected.  The human has some fault, they should be aware of what is happening but its more on the car.  If a plane on autopilot has an issue the pilots jump in but they are not responsible for the original issue.  The same should apply here.",2,,,,,,,,,,1,,3,,53,3,,1,10,5f1302787eb0132b224916fc
2023-10-17 10:19:19,2023-10-17 10:27:26,0,76.173.194.243,100,486,1,2023-10-17 10:27:27,R_Zt1egO2mTi0bNiV,,,,,21.4254,-157.8138,anonymous,EN,1,5fd53e2d08163d37f7cb72f6,2,2,2,4,,,,,,,,,,4,,,55,95,51,95,"The human is more liable since they are driving.  I don't know what Aeon promises so I can't really speak to their accountability.  The human picked Aeon, as well, so... still on them.",1,1,,5,,39,4,,1,52,5fd53e2d08163d37f7cb72f6
2023-10-17 10:21:13,2023-10-17 10:27:29,0,76.108.7.103,100,376,1,2023-10-17 10:27:30,R_1BP0H7tP3C0Krf9,,,,,26.0168,-80.1537,anonymous,EN,1,60e9e8092cfc1f464753dd71,2,2,2,4,,,,,,,,,,,4,1,50,100,50,100,The human driver is more liable because he is supposed to be overseeing the car's actions and being able to correct mistakes.,1,1,,3,,60,4,,1,50,60e9e8092cfc1f464753dd71
2023-10-17 10:19:24,2023-10-17 10:27:30,0,100.19.96.211,100,485,1,2023-10-17 10:27:30,R_XnQ2KRMxIYueZJT,,,,,39.9664,-75.1685,anonymous,EN,1,6324d39a34afdb6e1f9e5b59,2,2,2,2,,,,,,,,,,,5,1,73,36,72,68,That is because they are the one who made the car.,1,2,,3,,41,5,,1,83,6324d39a34afdb6e1f9e5b59
2023-10-17 10:21:24,2023-10-17 10:27:33,0,71.102.97.109,100,368,1,2023-10-17 10:27:33,R_1jCkEsJPnpTNjXC,,,,,41.1404,-75.9364,anonymous,EN,1,6510652e8c348ca500c8677c,2,2,2,4,,,,,,,,,,6,,,30,82,18,75,The driver should have been paying attention to the road.,2,1,,3,,72,1,,1,13,6510652e8c348ca500c8677c
2023-10-17 10:16:32,2023-10-17 10:27:33,0,204.111.198.143,100,660,1,2023-10-17 10:27:34,R_1K0FBHGISE0xkqj,,,,,40.2389,-77.1935,anonymous,EN,1,60b4277a6c6540693acdd766,2,2,2,4,4,,,71,60,51,81,"Regardless of the level of automation attested to, automated vehicles are not yet dependable judges of driving conditions, etc. Just like the cruise control currently in cars where humans have to monitor conditions and adjust speed as needed, humans need to monitor the performance of the automated vehicles and take over as needed. Until they are fully functional (years down the road), human drivers need to be ultimately responsible for the car. The car company would be liable as well for suggesting a level of performance the AV industry has not yet achieved.",2,,,,,,,,,,2,,3,,67,5,,1,9,60b4277a6c6540693acdd766
2023-10-17 10:24:15,2023-10-17 10:27:43,0,47.44.52.198,100,207,1,2023-10-17 10:27:44,R_2TH0eyqpzsAGUky,,,,,33.9588,-83.4384,anonymous,EN,1,6162d7f2f4d650e7eec2e5b7,2,2,2,4,,,,,,,,,,4,,,51,95,50,98,"Ultimately the human is responsible because they chose to check their text messages while behind the wheel of a car. ",1,2,,3,,31,5,,1,37,6162d7f2f4d650e7eec2e5b7
2023-10-17 10:21:37,2023-10-17 10:27:46,0,70.176.145.60,100,368,1,2023-10-17 10:27:47,R_1Ipe0pjeSmyKenL,,,,,33.3725,-112.5768,anonymous,EN,1,63d7e70fd618cbdb3e2f3aa7,2,2,2,4,4,,,20,80,20,80,"I think that the human driver is more liable for the accident because, especially when it's such a new program, you, as the driver, have to still stay aware of your surroundings and be able to control the vehicle. This is actually a really interesting question that had me thinking hard because there is part of me that wants to sway and say the company is liable if they claim that the vehicle is capable of stopping at stop signs itself. I think at this point, I'm still going to lean towards the human though.",2,,,,,,,,,,2,,3,,37,4,,1,24,63d7e70fd618cbdb3e2f3aa7
2023-10-17 10:24:40,2023-10-17 10:27:51,0,24.192.184.149,100,191,1,2023-10-17 10:27:52,R_RDlSTMsqGNaQHuN,,,,,42.5538,-82.9185,anonymous,EN,1,5afa19a4f856320001cf920f,2,2,2,4,,6,1,50,100,50,100,"At the end of the day the human in the car chose to buy it and trust the system so they are responsible for the accident. That said, if the system did not perform as advertised the human should be able to blame the company afterwards.",2,,,,,,,,,,1,,3,,39,1,,1,10,5afa19a4f856320001cf920f
2023-10-17 10:25:31,2023-10-17 10:27:51,0,172.58.250.95,100,140,1,2023-10-17 10:27:52,R_x47juiyXX7VFanv,,,,,35.2369,-80.8957,anonymous,EN,1,63b6c18f4f13282703357493,2,2,2,4,,,,,,,,,,,4,1,29,77,31,79,"Tge person has to know what is going on. They can never leave a car to make all decisions without human oversight. ",1,2,,3,,42,5,,1,58,63b6c18f4f13282703357493
2023-10-17 10:25:11,2023-10-17 10:27:54,0,166.199.150.11,100,163,1,2023-10-17 10:27:55,R_3p3WyKGyBbXJ87k,,,,,35.2135,-80.8218,anonymous,EN,1,6316972ef4d8ad8f45a16d7f,2,2,2,4,6,,,90,10,90,10,"They claim auto pilot which communicates the lack of need for human intervention ",2,,,,,,,,,,1,,3,,44,4,,1,80,6316972ef4d8ad8f45a16d7f
2023-10-17 10:24:47,2023-10-17 10:27:59,0,76.72.16.54,100,191,1,2023-10-17 10:28:00,R_wY27ptB68dLDlBv,,,,,30.181,-92.0477,anonymous,EN,1,6101b0045f55decb70142341,2,2,2,4,,6,1,30,70,30,70,"The driver is ultimately the one that is in charge of what the vehicle did in that exact moment. It doesn't matter who made the car when it is a regular vehicle, so why should it matter here",3,,,,,,,,,,2,,3,,26,5,,1,20,6101b0045f55decb70142341
2023-10-17 10:25:13,2023-10-17 10:28:00,0,166.181.85.95,100,167,1,2023-10-17 10:28:01,R_2rkp6rBr2Dco213,,,,,43.0382,-87.91,anonymous,EN,1,63e5fca99d84c2b8004e82df,2,2,2,4,6,,,52,0,100,1,If this company is creating cars that are completely driven by ai and not the human then it is the company's creators who are responsible for any damages since the humans are not involved in the operation of the vehicles.,3,,,,,,,,,,1,,3,,44,4,,1,5,63e5fca99d84c2b8004e82df
2023-10-17 10:24:13,2023-10-17 10:28:01,0,136.226.81.25,100,227,1,2023-10-17 10:28:02,R_BQkz49ZZeof8wlX,,,,,40.7123,-74.0068,anonymous,EN,1,5c748b9188fdc20017c60436,2,2,2,4,,5,1,85,62,94,59,"Both are responsible, as the driver should have paid attention. However, Aeon is mostly at fault because its system should've detected it.",2,,,,,,,,,,1,,2,,27,4,,1,38,5c748b9188fdc20017c60436
2023-10-17 10:23:38,2023-10-17 10:28:01,0,172.56.92.193,100,263,1,2023-10-17 10:28:02,R_W2tkPLBMTesesQF,,,,,29.4436,-98.4815,anonymous,EN,1,63f7b27319a37f8027aa8c6d,2,2,2,4,,6,1,92,13,98,8,"I think that Aeon, the company, is more liable for the accident because the car's Autopilot system was switched on. ",2,,,,,,,,,,2,,3,,32,3,,1,19,63f7b27319a37f8027aa8c6d
2023-10-17 10:25:20,2023-10-17 10:28:08,0,173.76.14.132,100,168,1,2023-10-17 10:28:09,R_1Q44iMj5W3FvZNJ,,,,,42.3935,-71.1836,anonymous,EN,1,5fbb062e91513797e214827d,2,2,2,4,4,,,100,100,100,100,"The human is under the impression that AI will help drive the car, and thus is careless. AI automation is flawed and should never exist.",2,,,,,,,,,,2,,3,,67,4,,1,0,5fbb062e91513797e214827d
2023-10-17 10:23:03,2023-10-17 10:28:12,0,184.89.13.194,100,309,1,2023-10-17 10:28:13,R_2whn7Ojw5rUsOBa,,,,,28.3159,-80.7292,anonymous,EN,1,627286792f25495f123cc27b,2,2,2,4,,5,1,85,55,60,55,The auto piolet system was on but did not stop at the sign.,2,,,,,,,,,,1,,3,,45,3,,1,55,627286792f25495f123cc27b
2023-10-17 10:20:41,2023-10-17 10:28:16,0,162.142.63.109,100,454,1,2023-10-17 10:28:17,R_3h3kLU4ApUsMRkR,,,,,40.387,-105.0938,anonymous,EN,1,5bef41fa54277d000114d6ad,2,2,2,4,5,,,90,60,85,65,"I think Aeon is more responsible because it is there system that failed to work. ",2,,,,,,,,,,1,,3,,27,4,,1,40,5bef41fa54277d000114d6ad
