StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,comp_5,comp_6,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_7,comp_8,norm_1_1,norm_1_2,norm_1_3,norm_1_4,norm_1_5,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
3/27/23 9:07,3/27/23 9:19,0,24.118.159.32,100,719,1,3/27/23 9:19,R_2DM0KUtouuADm4U,,,,,45.0702,-93.4556,anonymous,EN,1,570b7b5fb9b52b00102d96f9,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,25,85,0,90,I think the human is more liable because they should've been paying attention rather than relying on the company and the system to stop the car for him.,1,1,5,5,5,5,5,2,,3,,35,3,,1,60,570b7b5fb9b52b00102d96f9,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|resp_human4|liab_human4|liab_software4|liab_text4
3/27/23 9:08,3/27/23 9:19,0,68.42.138.254,100,676,1,3/27/23 9:19,R_3lSN07VruhPrK4C,,,,,42.3313,-83.4656,anonymous,EN,1,63fd36ced691b83466652931,2,2,2,4,,,,,,,,,,,,,,,5,20,86,40,87,"The human driver should have familiarized himself or herself with the level of automation before trusting Aron's Autopilot program. Accordingly, the human was negligent on two fronts: (1) failing to monitor the environment while driving; and (2) failing to know the level of automation.",2,1,,,,,,,,,5,5,5,5,5,1,,3,,56,7,,1,75,63fd36ced691b83466652931,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|resp_human3|liab_human3|liab_text3,
3/27/23 9:08,3/27/23 9:19,0,68.97.21.118,100,664,1,3/27/23 9:19,R_ctI2amrPFABrZo5,,,,,35.2025,-97.4835,anonymous,EN,1,6150ca885dca8c918357a4d1,2,2,2,4,,,,,,,,,,,,,,,6,48,53,49,52,Level 2 appears to be a mix of human and Aeon. To me that means Aeon is just a backup system and systems can sometimes fail. I imagine you would have to sign a waiver stating that you are the responsible party to even purchase the vehicle.,2,1,,,,,,,,,5,5,5,5,5,1,,3,,62,2,,1,20,6150ca885dca8c918357a4d1,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|resp_software3|liab_human3|liab_soft3|liab_text3,
3/27/23 9:07,3/27/23 9:19,0,207.172.99.66,100,731,1,3/27/23 9:19,R_3GkanLurOGm8vpE,,,,,40.6561,-75.2336,anonymous,EN,1,5c6d7db58f6257000148f61d,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,5,4,94,9,92,The human is responsible because he is more in control of the vehicle and the company is not.,1,1,5,5,5,5,5,1,,3,,31,1,,1,71,5c6d7db58f6257000148f61d,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_software4|resp_software4|liab_human4|liab_text4
3/27/23 9:16,3/27/23 9:19,0,74.134.48.67,100,174,1,3/27/23 9:19,R_2XmVpMe2E0yxfRu,,,,,37.1504,-84.5228,anonymous,EN,1,5e2b3e22a8f85318c2429121,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,57,95,57,92,"I think the Human is the most responsible, but if Aeon didn't work as intended they could be liable as well.",1,1,4,4,4,3,4,2,,3,,27,3,,1,74,5e2b3e22a8f85318c2429121,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|liab_software4|resp_software4|liab_text4
3/27/23 9:13,3/27/23 9:19,0,207.235.148.72,100,374,1,3/27/23 9:19,R_3e8hV1hqBeuafqI,,,,,32.9219,-96.6214,anonymous,EN,1,605504fc7a5a699c16ae8b4d,2,2,2,4,,,,,,,,4,0,100,20,100,The human driver should never rely on AI technology while in a vehicle. He is ultimately responsible,1,,,,,,,,,,,,,,,,,3,5,5,5,5,2,,4,,31,4,,1,11,605504fc7a5a699c16ae8b4d,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2,,
3/27/23 9:08,3/27/23 9:19,0,68.114.251.198,100,711,1,3/27/23 9:19,R_D8ijt5vB556S5zz,,,,,44.166,-87.5832,anonymous,EN,1,5dd371cada167d3773d4ee9e,2,2,2,4,,,,,,,,4,90,8,94,7,Aeons car is driving is driving the man home. Therefore I would find the company more responsible for the accident.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,49,2,,1,39,5dd371cada167d3773d4ee9e,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
3/27/23 9:15,3/27/23 9:20,0,173.184.48.223,100,299,1,3/27/23 9:20,R_1n2bdHJ4YvB4FzA,,,,,35.5746,-80.8234,anonymous,EN,1,6361b032a20001fc86b0ff1b,2,1,2,4,1,51,81,51,90,Humans are always going to be at fault till we are at full automation that has no errors. just because the autopilot can steer for you doesn't mean it can do every function.,2,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,1,,3,,38,4,,1,71,6361b032a20001fc86b0ff1b,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,,,
3/27/23 9:15,3/27/23 9:20,0,134.215.27.207,100,293,1,3/27/23 9:20,R_2QEuYLFfqIO4vv4,,,,,36.1868,-86.5067,anonymous,EN,1,5ba8e80089390100019064ed,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,0,100,0,100,It is just assisting. Only the human driver is responsible.,1,1,5,5,5,5,5,1,,3,,38,4,,1,38,5ba8e80089390100019064ed,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|resp_human4|liab_software4|liab_text4
3/27/23 9:10,3/27/23 9:20,0,166.192.43.18,100,568,1,3/27/23 9:20,R_2SiWLUXbFohbqjg,,,,,43.1661,-77.5555,anonymous,EN,1,63e4af1e26e65faec791d8eb,2,1,1,1,,,,,,,,5,34,80,11,74,I think the driver is more liable for the accident because he was not looking at the road and checking his phone. Although I would also say the company has part blame for their technology not working in a time of need.,2,,,,,,,,,,,,,,,,,4,3,4,2,2,1,,3,,57,4,,1,64,63e4af1e26e65faec791d8eb,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2,,
3/27/23 9:08,3/27/23 9:20,0,174.28.228.207,100,730,1,3/27/23 9:20,R_1iaIkxO5Boe06iz,,,,,35.1013,-106.5247,anonymous,EN,1,5ded9996838b4f45b83bb3f9,2,2,2,4,6,90,70,100,71,"They both are responsible.  Even though the car is on autopilot, the human driver should also be on the lookout since these cars are still being tested.  The company who manufactured the car is also responsible, even more so, as it needs to be sure of the safety and efficiency of the programming of this car.",2,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,70,3,,1,30,5ded9996838b4f45b83bb3f9,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,,,
3/27/23 9:09,3/27/23 9:20,0,69.244.187.57,100,681,1,3/27/23 9:20,R_1QyhhHtRyen1q7X,,,,,42.595,-82.915,anonymous,EN,1,6111234ac8cfa49e38acbfb4,2,2,2,4,,,,,,,,,,,,,,,4,0,100,0,100,"The human driver is more liable, at a level II the driver should be monitoring all activity going on outside the vehicle and the company said they do not monitor the driving environment. ",3,1,,,,,,,,,5,5,5,5,5,2,,3,,24,4,,1,40,6111234ac8cfa49e38acbfb4,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|resp_software3|resp_human3|liab_soft3|liab_text3,
3/27/23 9:07,3/27/23 9:20,0,24.72.172.89,100,828,1,3/27/23 9:20,R_1kHRC5xMAOiJew1,,,,,27.5201,-97.8497,anonymous,EN,1,60d898acd59f2f601e12bc39,2,2,2,4,,,,,,,,2,60,70,60,80,I feel like both have some liability here.  Any human has some sort of knowledge that robots are not going to be 100% just as humans will not be 100%.  The human should of been paying attention to its surroundings to make sure all is clear and not rely solely on the robot.  I feel like this should be a 50/50 situation especially depending on what the company has promised about its robot.,1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,26,3,,1,40,60d898acd59f2f601e12bc39,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2,,
3/27/23 9:08,3/27/23 9:21,0,47.217.141.49,100,770,1,3/27/23 9:21,R_27WJHCG22S2r5ZA,,,,,35.7445,-95.3451,anonymous,EN,1,6105619fd55674bb2c2f0f74,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,4,86,66,74,64,"I believe that the company, Aeon should be more liable because they need make their cars sensor the signs of the road. The human should also be part of the blame because he was not paying attention to the road and counting towards autopilot.",1,1,3,5,4,4,5,2,,3,,26,1,,1,81,6105619fd55674bb2c2f0f74,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_software4|liab_human4|resp_human4|liab_text4
3/27/23 9:17,3/27/23 9:21,0,217.180.216.127,100,266,1,3/27/23 9:21,R_2TRYCImkmSDqM1r,,,,,42.9656,-85.65,anonymous,EN,1,5484739ffdf99b0379939c95,2,2,2,4,,,,,,,,,,,,,,,3,30,80,40,80,the human is most responsible because they are responsible for driving environment and they should be paying attention for anything quick that happens,2,1,,,,,,,,,5,5,5,5,5,2,,3,,34,3,,1,44,5484739ffdf99b0379939c95,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|resp_human3|liab_soft3|liab_human3|liab_text3,
3/27/23 9:17,3/27/23 9:21,0,217.180.192.201,100,231,1,3/27/23 9:21,R_3PTSXtAxbphn0tc,,,,,30.4908,-84.3158,anonymous,EN,1,5694e7b5e0c800000b5a3841,2,2,2,4,,,,,,,,,,,,,,,4,73,74,73,72,Because it would depend on exactly what happened to cause the accident and whether or not the human could have done anything to prevent it,2,1,,,,,,,,,4,4,5,3,4,1,,3,,49,1,,1,28,5694e7b5e0c800000b5a3841,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|liab_soft3|resp_human3|resp_software3|liab_text3,
3/27/23 9:07,3/27/23 9:21,0,104.230.31.190,100,876,1,3/27/23 9:21,R_264Sho30i6v8jl2,,,,,41.2463,-81.831,anonymous,EN,1,5ec1e14dcf12be62c5473dad,2,2,1,4,,,,,,,,,,,,,,,,,,,,,,,5,0,100,0,100,"If the car was only classified as Level 2 then it would have been the driver's fault. The Copilot was only responsible for sharing the steering, acceleration, and deceleration processes, not monitoring the environment for stop signs.",2,1,5,5,5,5,5,2,,3,,52,4,,1,40,5ec1e14dcf12be62c5473dad,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_human4|resp_human4|liab_software4|liab_text4
3/27/23 9:06,3/27/23 9:21,0,104.14.20.153,100,897,1,3/27/23 9:21,R_1CrrUoEZmg2grvt,,,,,30.443,-90.4386,anonymous,EN,1,59d9d9cd8fd07a0001842484,2,2,2,4,5,94,30,60,40,"The Aeon car was in control when the accident happened and while the human ""driver"" could have overridden the car to brake it's not like he knew it was going to drive past the stop sign beforehand. There would only be a split second, depending on speed, to realize the problem and take over for the car to brake. ",2,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,4,1,,4,,29,3,,1,65,59d9d9cd8fd07a0001842484,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,,,
3/27/23 9:18,3/27/23 9:22,0,169.239.205.46,100,186,1,3/27/23 9:22,R_1giP172kywQr2CA,,,,,37.751,-97.822,anonymous,EN,1,6412f18d99aa2c8cf064ac87,2,1,3,4,4,39,78,68,36,"liability for the accident could be attributed to the human driver for being distracted and not paying attention to the road while using the Autopilot system, or to Aeon for potential design flaws or insufficient safety measures in the Autopilot system. The liability could also be shared between both parties, depending on the specific circumstances and legal regulations in the jurisdiction where the accident occurred.",3,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,4,1,,3,,53,5,,1,77,6412f18d99aa2c8cf064ac87,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,,,
3/27/23 9:07,3/27/23 9:22,0,68.7.214.61,100,881,1,3/27/23 9:22,R_3m8E9EgLblFulcT,,,,,32.6065,-117.058,anonymous,EN,1,5d8a64630ffb9c001746ca2c,2,1,1,4,,,,,,,,,,,,,,,,,,,,,,,6,70,70,20,70,The driver purchased the vehicle and knew its limitations as a level 2. The human driver is responsible.,1,1,5,5,5,5,5,1,,2,,63,2,,1,65,5d8a64630ffb9c001746ca2c,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|resp_software4|resp_human4|liab_human4|liab_text4
3/27/23 9:14,3/27/23 9:22,0,141.149.35.233,100,523,1,3/27/23 9:22,R_2s6dxVbzbNXlVi9,,,,,40.665,-73.9523,anonymous,EN,1,62911ef14fd68295d60ba83b,2,2,2,4,6,42,60,41,61,"both are responsible, the driver, even if he is in a car with autopilot, should not neglect the road and the system should have detected the driver's lack of attention to the road.",3,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,4,1,,4,,30,7,,2,73,62911ef14fd68295d60ba83b,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,,,
3/27/23 9:10,3/27/23 9:23,0,208.202.225.197,100,754,1,3/27/23 9:23,R_2OJsEoRGxYSemWY,,,,,26.2462,-80.2652,anonymous,EN,1,628670c8e05972777725990b,2,2,3,4,,,,,,,,4,80,70,60,39,It is not applicable.,1,,,,,,,,,,,,,,,,,4,3,2,4,4,1,,3,,27,4,,1,60,628670c8e05972777725990b,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2,,
3/27/23 9:11,3/27/23 9:23,0,69.235.49.42,100,712,1,3/27/23 9:23,R_UaxCBCj1Z3frAPv,,,,,39.7168,-84.1575,anonymous,EN,1,601e1253bbecc3279e4fb472,2,2,2,4,5,63,44,77,79,"They are both at fault. If the system cannot recognize a stop sign, then there is a problem there. If the human fully trusts something that should not be trusted, that's also a problem. ",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,1,,3,,40,5,,1,40,601e1253bbecc3279e4fb472,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,,,
3/27/23 9:07,3/27/23 9:23,0,204.210.250.84,100,943,1,3/27/23 9:23,R_RVmxfjDgY9nz2Cd,,,,,40.2938,-83.0744,anonymous,EN,1,63d18d8eafb7fb418594761a,2,2,2,4,,,,,,,,5,0,100,0,100,The human will always be responsible for the liability of a crash. The car company sells the vehicle. The driver must maintain control of the vehicle at all times. ,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,3,,34,5,,1,70,63d18d8eafb7fb418594761a,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2,,
3/27/23 9:08,3/27/23 9:23,0,71.196.19.221,100,914,1,3/27/23 9:23,R_2EAGRlrdtMENCdR,,,,,25.7689,-80.1946,anonymous,EN,1,63e40cde6487028afe7bec5d,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,4,66,95,70,97,The human driver because in the end its his responsibility. They needed to focus more on the task at hand.,1,1,5,5,5,5,5,1,,4,,32,5,,1,71,63e40cde6487028afe7bec5d,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_software4|resp_human4|liab_human4|resp_software4|liab_text4
3/27/23 9:19,3/27/23 9:23,0,172.58.43.35,100,274,1,3/27/23 9:23,R_2PtbVnLdmA6UPCE,,,,,47.6034,-122.3414,anonymous,EN,1,62a7c4d5266dfb89bf94fec8,2,2,2,4,,,,,,,,,,,,,,,5,13,100,13,100,"The level of automation was very low, the human was and is primarily in control of the car and his negligence and inattention caused the accident. ",2,1,,,,,,,,,4,1,5,4,4,2,,1,,45,4,,1,54,62a7c4d5266dfb89bf94fec8,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
3/27/23 9:12,3/27/23 9:23,0,68.96.255.57,100,695,1,3/27/23 9:23,R_332oP409q9n9d3N,,,,,36.1788,-115.1715,anonymous,EN,1,5bddc463712eb800010d2e4d,2,2,2,4,,,,,,,,,,,,,,,4,61,95,60,95,The human driver is more liable because they got distracted. They should have been paying attention to the road.,2,1,,,,,,,,,5,5,5,5,5,2,,4,,27,4,,1,9,5bddc463712eb800010d2e4d,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|liab_soft3|resp_software3|resp_human3|liab_text3,
3/27/23 9:08,3/27/23 9:24,0,172.59.104.36,100,958,1,3/27/23 9:24,R_3fZaooLuUnMZQl9,,,,,29.9375,-90.0848,anonymous,EN,1,59f7b39d05d1d60001f145aa,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,3,0,100,0,100,If the car is not 100 percent automated then the driver shouldn’t be looking at their phone while driving. ,1,1,5,5,5,5,5,2,,3,,51,4,,1,11,59f7b39d05d1d60001f145aa,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_human4|resp_software4|liab_software4|liab_text4
3/27/23 9:07,3/27/23 9:24,0,24.193.206.18,100,984,1,3/27/23 9:24,R_2PoLUirJ01Gdzd6,,,,,40.6002,-74.1469,anonymous,EN,1,63c949f6ecb7d04be0d9c8a8,2,2,2,4,,,,,,,,,,,,,,,6,59,70,70,70,The car should have the necessary and modern technology to monitor its environment. There should much investment in buying it. Its functions therefore needs to be effective and functional,2,1,,,,,,,,,5,5,5,5,5,2,,3,,58,4,,1,89,63c949f6ecb7d04be0d9c8a8,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|resp_software3|liab_soft3|liab_human3|liab_text3,
3/27/23 9:08,3/27/23 9:24,0,172.116.186.38,100,989,1,3/27/23 9:24,R_DOCHsVvFziGiVzj,,,,,34.0911,-118.4117,anonymous,EN,1,63ceb402a31914be6497e671,2,2,2,4,,,,,,,,,,,,,,,6,100,18,100,22,Aeon company is liable for the accident because they are practicing AUTOPILOT,2,1,,,,,,,,,5,4,5,4,4,1,,3,,68,4,,1,90,63ceb402a31914be6497e671,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|liab_human3|resp_software3|liab_text3,
3/27/23 9:17,3/27/23 9:24,0,71.9.201.91,100,410,1,3/27/23 9:24,R_8G3MuJHCV62H8gV,,,,,34.7828,-84.9332,anonymous,EN,1,579181fa913c71000197531b,2,2,1,4,,,,,,,,4,25,90,0,100,"The driver must always accept responsibility. If the driver is not paying attention, he only has himself to blame.",1,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,47,1,,1,70,579181fa913c71000197531b,FL_36,,frame2_info3|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2,,
3/27/23 9:18,3/27/23 9:24,0,24.119.108.119,100,398,1,3/27/23 9:24,R_1f7PnNcwfUzEt8j,,,,,34.4958,-112.3783,anonymous,EN,1,6294ea611ee4f49421c6b905,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,0,100,0,100,"As a level 2 system, the human is solely responsible for monitoring the environment, so I think they are to blame for this particular accident.",1,1,5,5,5,5,5,1,,3,,36,1,,2,30,6294ea611ee4f49421c6b905,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|liab_human4|resp_software4|liab_software4|liab_text4
3/27/23 9:08,3/27/23 9:24,0,128.197.29.252,100,991,1,3/27/23 9:24,R_UzITwRswRPrsHxD,,,,,42.3464,-71.0975,anonymous,EN,1,6294fc5023a8698296cbf7b0,2,2,2,4,4,69,78,62,74,"They're both liable since neither stopped at the stop light. However, the human should be paying attention.",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5,1,,2,,22,3,,1,25,6294fc5023a8698296cbf7b0,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,,,
3/27/23 9:07,3/27/23 9:25,0,65.129.87.233,100,1051,1,3/27/23 9:25,R_2xE1mP8aa5BEQre,,,,,43.578,-116.2954,anonymous,EN,1,586372cae16d530001b345b8,2,2,2,4,,,,,,,,,,,,,,,2,0,100,0,100,The driver is always liable unless they have zero control of the vehicle.,2,1,,,,,,,,,5,5,5,5,5,2,,3,,66,4,,1,16,586372cae16d530001b345b8,FL_50,,,frame3_info3|frame3_info4|Q141|resp_human3|liab_soft3|liab_human3|resp_software3|liab_text3,
3/27/23 9:08,3/27/23 9:25,0,209.142.123.101,100,1035,1,3/27/23 9:25,R_3NJrHS8Exuhaqo1,,,,,25.7689,-80.1946,anonymous,EN,1,60e7739644eb45bfddedf039,2,2,1,4,,,,,,,,,,,,,,,4,60,86,62,80,"I believe the human driver is more liable for the accident since the Autopilot system was classified as Level 2 automation, meaning that the human driver was expected to remain alert and take control of the car when necessary. The human driver's decision to quickly look down at a text message caused the accident, so they are more liable for the damages.",3,1,,,,,,,,,4,4,5,4,4,1,,3,,34,5,,1,72,60e7739644eb45bfddedf039,FL_50,,,frame3_info3|frame3_info4|Q141|liab_soft3|resp_software3|liab_human3|resp_human3|liab_text3,
3/27/23 9:07,3/27/23 9:25,0,172.59.96.18,100,1118,1,3/27/23 9:25,R_3R2XlIzcKzwfV1H,,,,,43.0026,-87.9417,anonymous,EN,1,6341a541b6cfd5f8933f48c4,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,15,90,10,95,The man is primarily at fault because he should’ve been paying much more attention. He should understand and know the ins and outs of the Aeon copilot system or at least the basics.,1,1,5,4,5,5,4,1,,1,,35,1,,1,70,6341a541b6cfd5f8933f48c4,FL_54,,,,frame4_info3|frame4_info4|Q148|liab_human4|resp_software4|resp_human4|liab_software4|liab_text4
3/27/23 9:20,3/27/23 9:25,0,199.195.15.100,100,317,1,3/27/23 9:25,R_2zomXKZjcCwApNb,,,,,30.2732,-87.7606,anonymous,EN,1,5ed856266cb96135ff953e31,2,2,2,4,,,,,,,,,,,,,,,5,7,92,10,92,"Since the car is registered as Level 2, I would consider that the human driver is primarily responsible for the accident. The car is not completely autonomous and the human driver needs to be aware of the driving environment. ",3,1,,,,,,,,,4,4,5,5,5,1,,3,,57,5,,1,30,5ed856266cb96135ff953e31,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|liab_soft3|liab_human3|resp_human3|liab_text3,
3/27/23 9:09,3/27/23 9:26,0,136.226.18.77,100,1021,1,3/27/23 9:26,R_3Dd1zG2df8geYUF,,,,,38.894,-77.0365,anonymous,EN,1,5809f556b869700001d71179,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,2,22,80,8,85,The AI is not responsible for scanning the environment nor for basic nor advanced driving. The driver knew he would need to be keeping his eyes on the road. ,1,1,5,5,5,5,5,1,,3,,38,5,,1,35,5809f556b869700001d71179,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_human4|resp_software4|liab_human4|liab_software4|liab_text4
3/27/23 9:16,3/27/23 9:26,0,173.175.88.222,100,616,1,3/27/23 9:26,R_1LBhj1T7NObdr9f,,,,,27.8011,-97.3994,anonymous,EN,1,63ba264aa0b8b0ba90de26b6,2,2,2,4,,,,,,,,4,51,61,51,57,because they have less machine or system control,2,,,,,,,,,,,,,,,,,3,4,3,3,3,1,,3,,48,4,,1,51,63ba264aa0b8b0ba90de26b6,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2,,
3/27/23 9:08,3/27/23 9:26,0,107.127.42.75,100,1116,1,3/27/23 9:26,R_31mxYV76TQy8l5O,,,,,40.7365,-74.0055,anonymous,EN,1,63d47388a3c28eda80a652cb,2,2,2,2,,,,,,,,,,,,,,,6,74,92,98,97,Becuase the company who made the system is responsible because it failed to do what it was made for. The human did not pay attention at all when looking at the phone.,2,5,,,,,,,,,4,4,4,4,4,1,,3,,39,8,Associates degree ,1,80,63d47388a3c28eda80a652cb,FL_50,,,frame3_info3|frame3_info4|Q141|resp_software3|liab_human3|resp_human3|liab_soft3|liab_text3,
3/27/23 9:09,3/27/23 9:27,0,76.185.187.47,100,1073,1,3/27/23 9:27,R_2YfgOgGVLxfHvHK,,,,,29.4227,-98.4927,anonymous,EN,1,56aa90d5638440000c8b506f,2,2,2,4,,,,,,,,4,67,84,60,99,While it was in auto drive the person was on his phone that's an instant his fault for being on the phone and not paying attention. ,1,,,,,,,,,,,,,,,,,5,4,4,5,5,1,,5,,41,3,,1,76,56aa90d5638440000c8b506f,FL_36,,frame2_info3|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2,,
3/27/23 9:08,3/27/23 9:27,0,98.198.214.22,100,1157,1,3/27/23 9:27,R_1lsHuZIsqMxJBMt,,,,,29.734,-95.3058,anonymous,EN,1,5e3d8d90de328d044e7c6ffb,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,4,9,91,9,91,"I think it depends on how it was marketed. If the company presented this as something that could actually fully handle the driving on its own, then maybe there should be some liability on the company for failing to do that. But if the representations were accurate as just a level two automation, where the driver is expected to be responsible for monitoring the environment, then the responsibility seems to lay on the driver.",1,1,5,5,5,5,5,1,,3,,36,7,,1,75,5e3d8d90de328d044e7c6ffb,FL_54,,,,frame4_info3|frame4_info4|Q148|resp_software4|liab_human4|resp_human4|liab_software4|liab_text4
3/27/23 9:07,3/27/23 9:28,0,174.73.27.33,100,1214,1,3/27/23 9:28,R_3NwipKQvKuiDiyM,,,,,29.9381,-90.0309,anonymous,EN,1,5c573f18d3cc6b0001d9dbc3,2,2,2,4,,,,,,,,4,30,70,50,70,I think the human is more liable because at the end of the day the human is responsible for operating the vehicle. ,1,,,,,,,,,,,,,,,,,5,5,5,5,5,1,,1,,30,4,,1,60,5c573f18d3cc6b0001d9dbc3,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
3/27/23 9:08,3/27/23 9:28,0,108.176.236.31,100,1188,1,3/27/23 9:28,R_5hUjxxoQuVR8iEp,,,,,44.0969,-70.1863,anonymous,EN,1,5fa45d41eb5d570b4841254d,2,1,2,4,6,75,75,75,75,The company is responsible for making a defectives product and the human is responsible for using it.,3,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,2,,3,,51,3,,1,30,5fa45d41eb5d570b4841254d,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,,,
3/27/23 9:19,3/27/23 9:28,0,167.224.165.133,100,561,1,3/27/23 9:28,R_23eisI1R6WEBRLj,,,,,36.1835,-94.1762,anonymous,EN,1,5ac16e870527ba0001c1f27e,2,2,2,4,,,,,,,,,,,,,,,4,90,50,50,90,"The human driver bares the most responsibility for the accident, seeing as the vehicle that their driving is only rate at level 2, which means that the car isn't capable of monitoring the driving environment.",2,1,,,,,,,,,5,5,5,5,5,1,,1,,41,1,,1,10,5ac16e870527ba0001c1f27e,FL_50,,,frame3_info3|frame3_info4|Q141|liab_human3|liab_soft3|resp_software3|resp_human3|liab_text3,
3/27/23 9:08,3/27/23 9:30,0,108.49.102.34,100,1287,1,3/27/23 9:30,R_3EcHLfEcILYotBp,,,,,42.4178,-71.1134,anonymous,EN,1,5b7d518d1e35f0000173153c,2,2,2,4,5,92,10,70,8,"The company would be more liable for the accident as their technology is programmed to drive the vehicle. While the human should be monitoring the car driving, they shouldn't be liable if the tech is faulty.",2,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,2,,2,,25,5,,1,40,5b7d518d1e35f0000173153c,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,,,
