"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label"
"2024-11-12 14:19:58","2024-11-12 14:23:27","0","Anonymized","100","208","1","2024-11-12 14:23:27","R_1uBPhNarZNOd14C","","","","","Anonymized","Anonymized","anonymous","EN","1","641385c88f29eb3264283818","2","5","2","4","4","50","50","25","75","You can't trust machines.","1","1","","3","","59","5","","0","","","","Lane Sense"
"2024-11-12 14:18:32","2024-11-12 14:23:28","0","Anonymized","100","295","1","2024-11-12 14:23:28","R_1NDLYUnCesHFxRP","","","","","Anonymized","Anonymized","anonymous","EN","1","5f48ad1ab90d143747dadfe9","2","5","2","4","4","80","100","75","100","The individual even though they aren't driving should have never taken their eyes off the road. The software should have also caught the stop sign but the lack of human intervention is ultimately why the accident occurred. ","1","1","","3","","29","4","","70","","","","Lane Sense"
"2024-11-12 14:20:09","2024-11-12 14:23:29","0","Anonymized","100","199","1","2024-11-12 14:23:29","R_5k2aywtj6xe1L4B","","","","","Anonymized","Anonymized","anonymous","EN","1","63cff262503b56190be3eb18","2","5","2","4","6","78","79","76","80","They are all equally liable, the driver as it is their car. The company who is telling people to let them drive in a machine controlled car. 
But if the software fails then it is the companies fault, where if the human makes a change and causes the accident it is there fault. ","1","2","","3","","32","4","","18","","","","Full Self-Driving"
"2024-11-12 14:18:51","2024-11-12 14:23:30","0","Anonymized","100","278","1","2024-11-12 14:23:30","R_5fy5dXWfKoMj3zN","","","","","Anonymized","Anonymized","anonymous","EN","1","666f330f92e2424b4b8556a2","2","5","2","4","5","38","39","41","36","the company, or the human driver is not liable to accident","2","1","","3","","51","4","","67","","","","Lane Sense"
"2024-11-12 14:20:34","2024-11-12 14:23:30","0","Anonymized","100","175","1","2024-11-12 14:23:30","R_3O8HljGG9Nffj6O","","","","","Anonymized","Anonymized","anonymous","EN","1","641386b1cb9a9c1e3569d4ee","2","5","2","4","6","100","0","100","0","Aeon has advertised their vehicle as Fully Self Driving.  There are no caveats that say that the person in the vehicle needs to stay aware of what is going on while the car is moving. Therefore, the company and the vehicle are responsible for anything that happens.","1","2","","3","","53","3","","6","","","","Full Self-Driving"
"2024-11-12 14:20:17","2024-11-12 14:23:34","0","Anonymized","100","196","1","2024-11-12 14:23:34","R_53erktZKwOJJ1v5","","","","","Anonymized","Anonymized","anonymous","EN","1","6642aaff6b9eaa6fcd640b60","2","5","2","4","6","55","70","55","70","The human is more liable because they should have been aware of the capabilities of the technology. ","1","1","","3","","31","3","","62","","","","Full Self-Driving"
"2024-11-12 14:19:21","2024-11-12 14:23:34","0","Anonymized","100","252","1","2024-11-12 14:23:34","R_6fB3rPq7A4Vf7kr","","","","","Anonymized","Anonymized","anonymous","EN","1","66bf941fcbf4e4b66b8a79d2","2","5","2","4","6","100","100","100","100","I think they are equally liable. the company is liable for the self driving not seeing a stop sign, and the idiot human driver is liable for looking down at their phone while they are operating a moving vehicle. it should be clear to the driver what the capabilities of the car are, and they should have been attentive.","1","2","","3","","35","3","","30","","","","Full Self-Driving"
"2024-11-12 14:18:49","2024-11-12 14:23:37","0","Anonymized","100","287","1","2024-11-12 14:23:37","R_6hm0MNcaPl3tnAl","","","","","Anonymized","Anonymized","anonymous","EN","1","5d3221b8eb6cfa0001950113","2","5","2","4","3","100","0","99","19","Aeon is responsible for the accident.  I believe if you are in a car being driven by automation you are not responsible and probably aren't paying attention.","1","2","","3","","45","3","","9","","","","Full Self-Driving"
"2024-11-12 14:20:03","2024-11-12 14:23:44","0","Anonymized","100","221","1","2024-11-12 14:23:44","R_6ZJ1LSbrd4QAeHB","","","","","Anonymized","Anonymized","anonymous","EN","1","6648a6c3e5a0dcc0647abd81","2","5","2","4","5","10","90","10","90","The human is more liable because they should not trust a machine and should have been paying attention to the road not their phone.","1","2","","1","","37","5","","60","","","","Lane Sense"
"2024-11-12 14:20:42","2024-11-12 14:23:44","0","Anonymized","100","182","1","2024-11-12 14:23:45","R_6HpJ9JKG7F816jQ","","","","","Anonymized","Anonymized","anonymous","EN","1","66afb72c946eadbf30ce5575","2","5","2","4","2","40","70","40","70","You should never look at your phone/check your phone while driving. Had the driver not looked to the phone instead of paying attention to surroundings, the accident would not have happened.","1","1","","3","","36","1","","65","","","","Lane Sense"
"2024-11-12 14:20:23","2024-11-12 14:23:47","0","Anonymized","100","203","1","2024-11-12 14:23:47","R_1qfjaD02fmvMggQ","","","","","Anonymized","Anonymized","anonymous","EN","1","5c0f500787e876000151fc5f","2","5","2","4","5","100","70","100","70","While the human driver does have a responsibility to monitor the automated driving system, the system itself must be designed to account for driver error. If it is not, the company is at fault. ","1","1","","3","","44","3","","70","","","","Lane Sense"
"2024-11-12 14:21:08","2024-11-12 14:23:48","0","Anonymized","100","160","1","2024-11-12 14:23:49","R_3RtP4DTvvaIhaxP","","","","","Anonymized","Anonymized","anonymous","EN","1","66eb98fcc46d14f31c30e799","2","5","2","4","2","0","100","0","100","The human driver is responsible at all times for control of the vehicle. Aeon's technology did not cause the crash nor did it prevent it.","1","2","","1","","31","5","","46","","","","Lane Sense"
"2024-11-12 14:18:43","2024-11-12 14:23:49","0","Anonymized","100","306","1","2024-11-12 14:23:50","R_5stuQ14SvMiF4iH","","","","","Anonymized","Anonymized","anonymous","EN","1","6717d1497ff53bd11448496c","2","5","2","4","5","40","60","40","60","I think the human is more liable because regardless of what software you use in a car, it's still a car. We cannot ever fully rely on software to make the road safe. As humans we need to keep our eyes on the road at all times.","1","2","","3","","29","1","","80","","","","Lane Sense"
"2024-11-12 14:18:53","2024-11-12 14:23:50","0","Anonymized","100","297","1","2024-11-12 14:23:50","R_3hRug5cqgrQQvX0","","","","","Anonymized","Anonymized","anonymous","EN","1","6642443d20c6756676eb72c3","2","5","2","4","6","93","10","99","100","I feel that the company is more liable than the human, but the human is responsible for the immediate cost of damages and the company should reimburse.  ","1","2","","3","","41","5","","9","","","","Full Self-Driving"
"2024-11-12 14:18:53","2024-11-12 14:23:51","0","Anonymized","100","297","1","2024-11-12 14:23:51","R_6r18GJshPPsXrHl","","","","","Anonymized","Anonymized","anonymous","EN","1","67228a7ce7ff6ee4b145852f","2","5","2","4","4","29","71","29","71","It's not totally clear to me from the information provided what exactly the capabilities of Lane Sense are. If it was advertised as fail-proof and having no need of a human at all then I'd think it's more the company's fault, but this seemed more like a technology that assists human drivers, not replaces them, so the driver should still be paying attention and aware of the surroundings.","1","2","","3","","31","6","","81","","","","Lane Sense"
"2024-11-12 14:19:33","2024-11-12 14:23:53","0","Anonymized","100","260","1","2024-11-12 14:23:54","R_1d6xNNx8lmDSTF4","","","","","Anonymized","Anonymized","anonymous","EN","1","66d59648d2ae3ed38af9f47b","2","5","2","4","4","30","95","39","90","A human being has got to remain alert at all times when driving a car - period. You cannot afford to forget you are in a potential weapon that must be carefully driven.","2","2","","3","","59","3","","36","","","","Lane Sense"
"2024-11-12 14:19:10","2024-11-12 14:23:57","0","Anonymized","100","286","1","2024-11-12 14:23:57","R_3QR6zn3yJqWCTk3","","","","","Anonymized","Anonymized","anonymous","EN","1","66f1dc27b04f13110f25da48","2","5","2","4","4","65","90","100","100","The human driver is more liable for the accident. Everyone knows that no automated system is perfect and people should give the road their full attention if they are driving the vehicle. The lack of the driver's attention caused the accident as, if they had been paying attention, they could have stopped the vehicle. They relied too much on new technology.","1","1","","3","","25","1","","80","","","","Lane Sense"
"2024-11-12 14:20:24","2024-11-12 14:23:57","0","Anonymized","100","212","1","2024-11-12 14:23:57","R_6U046A4am7pwqkx","","","","","Anonymized","Anonymized","anonymous","EN","1","5c7cf8b58ca9000001b52f6e","2","5","2","4","5","90","10","91","10","I think the company because the full self drive system was turned on.","1","1","","3","","33","1","","70","","","","Full Self-Driving"
"2024-11-12 14:20:55","2024-11-12 14:23:57","0","Anonymized","100","181","1","2024-11-12 14:23:57","R_13AwhtEeCof7OmZ","","","","","Anonymized","Anonymized","anonymous","EN","1","5c3aba062b75d300019898eb","2","5","2","4","6","80","30","90","40","I would imagine that the company would have to be reevaluated on their claims if their full self-driving were having issues detecting common things like stop signs. ","1","1","","2","","23","3","","61","","","","Full Self-Driving"
"2024-11-12 14:19:51","2024-11-12 14:23:57","0","Anonymized","100","245","1","2024-11-12 14:23:57","R_33S0hWLH7o2gC4x","","","","","Anonymized","Anonymized","anonymous","EN","1","5f6388bf9ae5ad07ba1a0173","2","5","2","4","6","81","81","81","82","I think both are at fault and should be held accountable","1","2","","3","","48","3","","21","","","","Full Self-Driving"
"2024-11-12 14:19:00","2024-11-12 14:23:59","0","Anonymized","100","299","1","2024-11-12 14:24:00","R_5V2fl0Sont2DTZG","","","","","Anonymized","Anonymized","anonymous","EN","1","6660fb57ad72e3a483355fea","2","5","2","4","6","70","100","70","70","A machine is only as good as its user.  In this case, the user, or human driver opted to check his texts rather than pay attention to the very large and dangerous machine he was been driven in. ","1","2","","3","","50","4","","60","","","","Full Self-Driving"
"2024-11-12 14:20:43","2024-11-12 14:23:59","0","Anonymized","100","195","1","2024-11-12 14:24:00","R_62LdyzBgAd4t3aw","","","","","Anonymized","Anonymized","anonymous","EN","1","66b4fc838e916e9ff43256c6","2","5","2","4","1","35","100","35","100","The human driver is fully liable for the accident. His lack of awareness and being distracted from the road can only be attributed to the human. The human driver should be monitoring their surroundings at all times when operating a vehicle, whether it is autonomously driving or not.","1","1","","2","","26","4","","60","","","","Lane Sense"
"2024-11-12 14:20:34","2024-11-12 14:24:00","0","Anonymized","100","206","1","2024-11-12 14:24:01","R_70Z7bkBCSHIoRLX","","","","","Anonymized","Anonymized","anonymous","EN","1","6710086659e81bd14ea45da2","2","5","2","4","4","19","83","17","89","No texting while driving, you are responsible for yourself and the damages you cause when operating a vehicle. ","1","2","","3","","22","1","","40","","","","Lane Sense"
"2024-11-12 14:19:41","2024-11-12 14:24:03","0","Anonymized","100","262","1","2024-11-12 14:24:04","R_7geEFM63DYkeRDf","","","","","Anonymized","Anonymized","anonymous","EN","1","5f467b0a0d1aef037515c8c9","2","5","2","4","5","74","80","74","78","both are liable, the human for not fucking paying attention and the AI for missing the giant ass red stop sign.","1","1","","3","","42","1","","37","","","","Full Self-Driving"
"2024-11-12 14:20:04","2024-11-12 14:24:04","0","Anonymized","100","239","1","2024-11-12 14:24:04","R_7fpbv9QTocuZyPY","","","","","Anonymized","Anonymized","anonymous","EN","1","670c78f317fe7503a340c2a9","2","5","2","4","4","20","80","30","70","The driver is more liable because a system should not be used as a substitute for human eyes, and also looking at texts while driving is never acceptable no matter what setting a car has.","1","2","","3","","45","5","","30","","","","Lane Sense"
"2024-11-12 14:21:04","2024-11-12 14:24:08","0","Anonymized","100","184","1","2024-11-12 14:24:09","R_6i84WQ7eNAml0gh","","","","","Anonymized","Anonymized","anonymous","EN","1","6643a03cae7b7a08b496f4f3","2","5","2","4","4","20","90","20","90","I think the human driver is more liable. I think this because he is still in control of the car and should always be looking out. ","1","2","","3","","33","4","","30","","","","Lane Sense"
"2024-11-12 14:19:03","2024-11-12 14:24:09","0","Anonymized","100","306","1","2024-11-12 14:24:09","R_5gXYhC5AwR1Ydmf","","","","","Anonymized","Anonymized","anonymous","EN","1","66e9d37ca9fc09e5d6c96d8e","2","5","2","4","3","70","90","70","80","The driver is ultimately responsible, but there should be some level of responsibility placed on the company to investigate problems with the system","1","2","","3","","35","4","","90","","","","Lane Sense"
"2024-11-12 14:19:05","2024-11-12 14:24:09","0","Anonymized","100","303","1","2024-11-12 14:24:10","R_3OOcFRM5Up6Hf9b","","","","","Anonymized","Anonymized","anonymous","EN","1","65a2db4e9a411183fafb9f1a","2","5","2","4","2","90","70","99","70","First, it's bogus to rely on an automated car no matter how customizable it is. It's a tool; the human is the actor of the tool. The human relying on the tool, per whichever specifications are programmed, is relying on faulty programming. Both parties are responsible. ","1","2","","3","","56","4","","50","","","","Full Self-Driving"
"2024-11-12 14:20:00","2024-11-12 14:24:10","0","Anonymized","100","249","1","2024-11-12 14:24:11","R_1E1hLTN51dv95Zq","","","","","Anonymized","Anonymized","anonymous","EN","1","5c57d3d354f9d30001dbc19b","2","5","2","4","6","77","32","100","26","the company.  i believe it shouldnt offer the service if it doesnt function properly","1","2","","3","","48","4","","25","","","","Full Self-Driving"
"2024-11-12 14:18:31","2024-11-12 14:24:11","0","Anonymized","100","339","1","2024-11-12 14:24:12","R_3IoQA32QOvOxNl0","","","","","Anonymized","Anonymized","anonymous","EN","1","5beccd423b6489000156596f","2","5","2","4","5","37","85","38","73","I think the human driver is responsible because it is their car and they should still be paying attention while driving. ","1","2","","3","","42","4","","21","","","","Lane Sense"
"2024-11-12 14:20:37","2024-11-12 14:24:12","0","Anonymized","100","214","1","2024-11-12 14:24:13","R_3W7dMiYmSPAbo0F","","","","","Anonymized","Anonymized","anonymous","EN","1","6685dba14d53fe6101047e9b","2","5","2","4","6","50","50","50","50","I think they are equally at fault. Aeon has created a program that offers a service and in this instance, that service failed. However, the human driver chose to use that service with the assumed understanding that they would still need to be alert while in the drivers seat of a vehicle.","1","2","","3","","45","1","","50","","","","Full Self-Driving"
"2024-11-12 14:19:15","2024-11-12 14:24:14","0","Anonymized","100","299","1","2024-11-12 14:24:15","R_6PaLAITZQb4kPv8","","","","","Anonymized","Anonymized","anonymous","EN","1","6616a88a6917e282bb4b66c4","2","5","2","4","5","100","0","100","0","I think it's pretty simple, if you're going to advertise and be paid for Full Self Driving than all driving responsibilities should be placed on you, the company.","1","1","","3","","38","1","","79","","","","Full Self-Driving"
"2024-11-12 14:18:53","2024-11-12 14:24:15","0","Anonymized","100","322","1","2024-11-12 14:24:15","R_3fPMclDw3T29vi1","","","","","Anonymized","Anonymized","anonymous","EN","1","66dc38b73a438ca9e1aa3ad9","2","5","2","4","5","50","66","73","70","I think both the human in the car and the company is held responsible, because the human should have been paying closer attention to his driving and the car should have automatically noticed the off button.","2","2","","3","","40","4","","31","","","","Full Self-Driving"
"2024-11-12 14:19:19","2024-11-12 14:24:15","0","Anonymized","100","295","1","2024-11-12 14:24:15","R_6DwlZuWVrLLCgzI","","","","","Anonymized","Anonymized","anonymous","EN","1","60ade46b01064a8f7aa6c325","2","5","2","4","5","25","100","0","100","It's a persons responsibility to insure the safety of the vehicle when it is being driven or piloted by the AI.","1","1","","3","","35","3","","70","","","","Full Self-Driving"
"2024-11-12 14:19:38","2024-11-12 14:24:16","0","Anonymized","100","278","1","2024-11-12 14:24:17","R_6RQUZbl4HmqixNv","","","","","Anonymized","Anonymized","anonymous","EN","1","5b84089d449ef2000114945c","2","5","2","4","6","53","100","50","99","I think Aeon and its maker have to bear some responsibility for the accident, but ultimately it comes down to the human who should be in control.","1","2","","3","","66","5","","80","","","","Lane Sense"
"2024-11-12 14:20:50","2024-11-12 14:24:16","0","Anonymized","100","206","1","2024-11-12 14:24:17","R_7AR680t6UYk26zv","","","","","Anonymized","Anonymized","anonymous","EN","1","65e28540cd0606091b71cad9","2","5","2","4","6","40","60","40","60","The human driver is more liable for the accident because ultimately they are the one responsible for the operation of the car safely. There is slight blame that can be placed on the company, however.","1","2","","3","","38","5","","70","","","","Lane Sense"
"2024-11-12 14:20:41","2024-11-12 14:24:17","0","Anonymized","100","216","1","2024-11-12 14:24:18","R_7mnE9hi1JWB3YNb","","","","","Anonymized","Anonymized","anonymous","EN","1","66337d1de3bea5025f371c0b","2","5","2","4","6","39","82","20","92","In self driving cars the driver still ahs to pay full attention. Looking away is not an option just like when the person drives.","1","2","","3","","42","1","","41","","","","Full Self-Driving"
"2024-11-12 14:21:32","2024-11-12 14:24:19","0","Anonymized","100","166","1","2024-11-12 14:24:19","R_354UzPtInarchTH","","","","","Anonymized","Anonymized","anonymous","EN","1","61114dcee1e4f25dcf93a71f","2","5","2","4","5","62","86","60","87","driver is more liable for not paying attention","1","2","","1","","28","5","","64","","","","Lane Sense"
"2024-11-12 14:19:54","2024-11-12 14:24:20","0","Anonymized","100","265","1","2024-11-12 14:24:20","R_3neYIqTkIFAm0vc","","","","","Anonymized","Anonymized","anonymous","EN","1","5e46aa20caec81000b7d4f93","2","5","2","4","3","76","50","76","50","I feel like the human should have at least paid some attention, and if the system was on the system is mostly to blame for failing.","1","1","","3","","48","4","","82","","","","Lane Sense"
"2024-11-12 14:21:02","2024-11-12 14:24:20","0","Anonymized","100","198","1","2024-11-12 14:24:21","R_7uwEsIQR9U6y737","","","","","Anonymized","Anonymized","anonymous","EN","1","6656335c8fdd09173f3d4a83","2","5","1","4","5","0","100","0","100","The human has to still be paying attention...they're in the driver seat","1","2","","3","","42","4","","10","","","","Full Self-Driving"
"2024-11-12 14:20:25","2024-11-12 14:24:20","0","Anonymized","100","235","1","2024-11-12 14:24:21","R_1BA1YYsq19fpBbb","","","","","Anonymized","Anonymized","anonymous","EN","1","66821bd8c0252a33b4c4390f","2","5","2","4","6","20","80","19","80","The human driver is more liable because they are the one actually driving the car.  Aeon is just a lane sense assist and meant to help the driver drive better.  ","1","1","","3","","49","5","","75","","","","Lane Sense"
"2024-11-12 14:20:27","2024-11-12 14:24:21","0","Anonymized","100","233","1","2024-11-12 14:24:22","R_72IbrvPQifBp2dX","","","","","Anonymized","Anonymized","anonymous","EN","1","67042528d69c99fa1f338f77","2","5","2","4","5","90","55","55","30","I believe both the company Aeon, and the users are liable for the accident. The self driving Aeon should not have crashed however the driver of the vehicle should have been more negligent. ","1","1","","3","","25","3","","65","","","","Full Self-Driving"
"2024-11-12 14:20:40","2024-11-12 14:24:23","0","Anonymized","100","223","1","2024-11-12 14:24:24","R_3njx95lI7wodbiO","","","","","Anonymized","Anonymized","anonymous","EN","1","669c575908c5d509c449414e","2","5","2","4","6","90","10","90","20","I think the company is more liable for the accident because if they are advertising a full self-driving system then the human driver should be able to rely on that system to not cause accidents.","1","1","","3","","39","3","","65","","","","Full Self-Driving"
"2024-11-12 14:20:54","2024-11-12 14:24:24","0","Anonymized","100","209","1","2024-11-12 14:24:24","R_7f0ZoVPMyTvaSvW","","","","","Anonymized","Anonymized","anonymous","EN","1","5cb128db0d14d3001838eef5","2","5","2","4","6","62","57","55","63","even though I think they are all responsible, if the switch to go full ai is on then the weight of responsibility should be on the driving system","1","2","","2","","47","4","","28","","","","Full Self-Driving"
"2024-11-12 14:20:23","2024-11-12 14:24:25","0","Anonymized","100","242","1","2024-11-12 14:24:25","R_6PvtTQn9QdmUprZ","","","","","Anonymized","Anonymized","anonymous","EN","1","6690658efa35318b0683ce00","2","5","1","4","6","50","100","30","100","I do not believe that anything is truly fully self driving. I think that the driver has a moral and ethical responsibility to pay attention to the road ahead, regardless of the technology that is available.","1","2","","3","","53","5","","77","","","","Full Self-Driving"
"2024-11-12 14:19:30","2024-11-12 14:24:26","0","Anonymized","100","295","1","2024-11-12 14:24:26","R_3F3oGZ20akV2jz2","","","","","Anonymized","Anonymized","anonymous","EN","1","640e937a76dd9d1d852a7642","2","5","2","4","6","99","20","100","39","the driver was in self drive mode so should have been able to rely on the car's technology to see the stop sign.","1","2","","3","","53","5","","58","","","","Full Self-Driving"
"2024-11-12 14:21:00","2024-11-12 14:24:27","0","Anonymized","100","207","1","2024-11-12 14:24:27","R_5z1ACaTIcgynDTX","","","","","Anonymized","Anonymized","anonymous","EN","1","665cff8a6fb007a9344e73e6","2","5","2","4","5","50","100","50","100","I think the driver is more liable for the accident because he didn't engage the lane sense technology properly and opted to text.","2","1","","3","","39","3","","90","","","","Lane Sense"
"2024-11-12 14:19:08","2024-11-12 14:24:29","0","Anonymized","100","320","1","2024-11-12 14:24:29","R_1z6iOgLIWae0wNj","","","","","Anonymized","Anonymized","anonymous","EN","1","66ea6bd034571ff4a00f2171","2","5","2","4","5","10","90","0","100","At the end of the day, the human was driving the car and *utilizing* the Lane Sense. ","2","1","","2","","49","4","","70","","","","Lane Sense"
"2024-11-12 14:21:03","2024-11-12 14:24:31","0","Anonymized","100","207","1","2024-11-12 14:24:31","R_6opZzMd5a0acj4d","","","","","Anonymized","Anonymized","anonymous","EN","1","65020547fea32ab6dc5a7516","2","5","2","4","5","50","50","50","50","they are both liable. you shouldnt be looking down just because a car automation system is on. the company is also to blame for putting out a product that tries to automate aspects of driving","1","1","","3","","29","3","","50","","","","Lane Sense"
"2024-11-12 14:20:20","2024-11-12 14:24:33","0","Anonymized","100","253","1","2024-11-12 14:24:33","R_7pKfgxlXHSHiwz9","","","","","Anonymized","Anonymized","anonymous","EN","1","66ce83aa0483393f90c865cc","2","5","2","4","5","18","81","18","81","Everyone knows that all technology is going to fail at some point. Therefore, even though the car supposedly can handle lane changes on its own, it is still incumbent on the driver to pay attention to the road. He should not have glanced at his text message. He was irresponsible.","2","2","","3","","60","5","","9","","","","Lane Sense"
"2024-11-12 14:19:23","2024-11-12 14:24:33","0","Anonymized","100","310","1","2024-11-12 14:24:34","R_3FEXPmL6FEBvUix","","","","","Anonymized","Anonymized","anonymous","EN","1","6631b8733d4436dd723aad93","2","5","2","4","5","40","90","40","90","The driver is more liable because regardless of the self driving machine he should pay attention at all times to ensure safety in the case a malfunction like this happens.","1","2","","2","","40","3","","60","","","","Lane Sense"
"2024-11-12 14:20:39","2024-11-12 14:24:34","0","Anonymized","100","235","1","2024-11-12 14:24:34","R_7b1xBwv4u9KE3gi","","","","","Anonymized","Anonymized","anonymous","EN","1","5ca3bd506c848000011d0afa","2","5","1","4","6","100","0","100","0","Aeon is responsible because they designed the car to be fully automated.  The car should know when a stop sign is there or not.","2","1","","3","","46","4","","43","","","","Full Self-Driving"
"2024-11-12 14:19:29","2024-11-12 14:24:34","0","Anonymized","100","305","1","2024-11-12 14:24:35","R_7QgxW9Y2W6df1w9","","","","","Anonymized","Anonymized","anonymous","EN","1","66466140d1dc053373b3e5dd","2","5","2","4","4","81","67","56","68","Ultimately I if there is a automobile accident it's the person in the driver's seat's fault. A self-driving car wouldn't change this. At the end of the day you chose to depend on the vehicle's technology instead of driving it yourself. I think only someone with a disability would understandable.","2","1","","3","","33","3","","60","","","","Lane Sense"
"2024-11-12 14:19:49","2024-11-12 14:24:36","0","Anonymized","100","286","1","2024-11-12 14:24:36","R_3l5m7bkq7KQ0oxl","","","","","Anonymized","Anonymized","anonymous","EN","1","6682e7ade48a5b1915f6f783","2","5","2","4","3","0","100","0","100","The human driver is responsible for the crash. I didn't interpret Lane Sense as being an automated driving system.","1","2","","3","","64","4","","65","","","","Lane Sense"
"2024-11-12 14:20:07","2024-11-12 14:24:37","0","Anonymized","100","269","1","2024-11-12 14:24:37","R_57fgZRBWiKrhaFW","","","","","Anonymized","Anonymized","anonymous","EN","1","668047f1538713609c55ea01","2","5","2","4","5","79","55","75","56","I think the human has dimished fault, because the car was considered a full self driving vehicle and he depended on and trusted that.  He would still probably be held legally responsible, but the company is promoting a product that didn't do what it was said it would.","2","1","","3","","42","4","","58","","","","Full Self-Driving"
"2024-11-12 14:19:12","2024-11-12 14:24:37","0","Anonymized","100","324","1","2024-11-12 14:24:37","R_3R2PqFeQ0eE3Xie","","","","","Anonymized","Anonymized","anonymous","EN","1","6535785fea3f8466589b948c","2","5","2","4","6","100","0","100","0","The human had it switched to full self driving and should have been able to look down at his phone among other things without having to worry about getting in a crash.","1","2","","1","","47","5","","13","","","","Full Self-Driving"
"2024-11-12 14:21:22","2024-11-12 14:24:40","0","Anonymized","100","198","1","2024-11-12 14:24:41","R_3EgcjZfWKLDnI1j","","","","","Anonymized","Anonymized","anonymous","EN","1","667dc345297b040fa844727a","2","5","2","4","2","0","100","0","100","The driver wasn't paying attention to the road. Lane sense doesn't mean stop sign sense. ","1","1","","3","","36","5","","30","","","","Lane Sense"
"2024-11-12 14:21:05","2024-11-12 14:24:41","0","Anonymized","100","215","1","2024-11-12 14:24:41","R_3iDxlj46drQknzX","","","","","Anonymized","Anonymized","anonymous","EN","1","6479c87daabda4a5809a752d","2","5","1","4","4","54","51","51","70","I think it could be the human or the companies fault ","2","1","","1","","31","1","","64","","","","Full Self-Driving"
"2024-11-12 14:19:10","2024-11-12 14:24:42","0","Anonymized","100","332","1","2024-11-12 14:24:42","R_7CwTACFHRsL8Pwv","","","","","Anonymized","Anonymized","anonymous","EN","1","6444b1e677ebe8b4e2c23abd","2","5","2","1","2","100","50","90","40","The Aeon System was switched on and it obviously did not function well as it should have noticed the STOP sign.","1","2","","1","","53","5","","70","","","","Lane Sense"
"2024-11-12 14:20:54","2024-11-12 14:24:42","0","Anonymized","100","228","1","2024-11-12 14:24:43","R_3Bc5HBCkb5vS7gR","","","","","Anonymized","Anonymized","anonymous","EN","1","6631236a819d589594d78907","2","5","2","4","6","100","45","100","33","If lane sense is on, the fault is on it and the company. The human thought they were ok to check their message.","1","2","","2","","38","4","","43","","","","Lane Sense"
"2024-11-12 14:20:14","2024-11-12 14:24:42","0","Anonymized","100","268","1","2024-11-12 14:24:43","R_6KCtRDnyQpCua0P","","","","","Anonymized","Anonymized","anonymous","EN","1","672268205351c30413c9837e","2","5","2","4","6","50","100","100","100","Both of them are liable because Aeon, the company, is responsible for whatever errors their full self-driving car might make, and the human driver is responsible for monitoring the environment for potential mistakes the car might miss.","1","2","","2","","49","4","","70","","","","Full Self-Driving"
"2024-11-12 14:19:17","2024-11-12 14:24:43","0","Anonymized","100","325","1","2024-11-12 14:24:43","R_5n0aHqz8lBMH4Pi","","","","","Anonymized","Anonymized","anonymous","EN","1","66a72d05236826287427eeea","2","5","2","4","4","0","99","0","100","It has lane sense not Stop Sign or Stop light Sense. ","1","2","","3","","62","3","","20","","","","Lane Sense"
"2024-11-12 14:19:53","2024-11-12 14:24:46","0","Anonymized","100","292","1","2024-11-12 14:24:46","R_145D1u8Dylqdq46","","","","","Anonymized","Anonymized","anonymous","EN","1","63d807630c4c634d732c19e8","2","5","2","4","2","0","100","0","100","The human is responsible for making good decisions and looking away at a text is not responsible.","1","2","","3","","52","3","","50","","","","Lane Sense"
"2024-11-12 14:20:39","2024-11-12 14:24:47","0","Anonymized","100","248","1","2024-11-12 14:24:47","R_5qncB6MHHbggakN","","","","","Anonymized","Anonymized","anonymous","EN","1","63ff478aec95d54674669329","2","5","2","4","6","100","66","100","70","The full automated driving system is defective and deserve the brunt of the punishment","1","1","","3","","35","4","","19","","","","Full Self-Driving"
"2024-11-12 14:21:19","2024-11-12 14:24:47","0","Anonymized","100","208","1","2024-11-12 14:24:48","R_7S3ocO3XDnQT0rF","","","","","Anonymized","Anonymized","anonymous","EN","1","66f97c168ba6dabdcbf5c856","2","5","1","4","5","70","35","76","19","I believe the company is the most liable because the car is designed to be safely collaborative with the lane system.","1","1","","1","","29","4","","68","","","","Lane Sense"
"2024-11-12 14:20:41","2024-11-12 14:24:48","0","Anonymized","100","247","1","2024-11-12 14:24:49","R_73egg1z0WHK5L9H","","","","","Anonymized","Anonymized","anonymous","EN","1","66b1b543a0f22b4315d1bcb9","2","5","2","4","6","83","87","78","89","The human is more liable because he knows the risk of a self driving car and knows he still has to pay attention in case something like this happens","1","1","","6","Thairish","32","3","","59","","","","Full Self-Driving"
"2024-11-12 14:19:17","2024-11-12 14:24:49","0","Anonymized","100","331","1","2024-11-12 14:24:49","R_61cYVollE3mQq6g","","","","","Anonymized","Anonymized","anonymous","EN","1","66e0d9689d92e205dd35a371","2","5","2","4","6","91","20","95","80","If it is full self driving, it should take over all functions and enviromental monitoring, including braking and self driving","1","1","","3","","66","4","","85","","","","Full Self-Driving"
