StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,Q1,att_1,att_2,comp_1,comp_2,auto_1,auto_1_ad,ad_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,co_1_ad,ad_2,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID
2023-11-03 12:08:28,2023-11-03 12:10:28,0,108.83.81.2,100,120,1,2023-11-03 12:10:29,R_u9WybefUsZRDX0t,,,,,25.8959,-80.309,anonymous,EN,1,5c56964991c0ad0001cfa5ae,2,2,2,4,,,,,,,,,,5,,,80,81,80,81,The company because it failed to see the stop sign and the human thought it would.,1,1,,4,,35,4,,1,75,5c56964991c0ad0001cfa5ae
2023-11-03 12:07:39,2023-11-03 12:10:37,0,75.190.162.1,100,177,1,2023-11-03 12:10:38,R_1CsFYCZsyQa9tEu,,,,,34.6993,-77.2079,anonymous,EN,1,5ecbdb9194a726075eb697c2,2,2,2,4,2,,,40,95,22,90,"I think that if an individual is choosing to operate a vehicle, despite its ""autopilot"" features, they are ultimately responsible for what happens while driving that vehicle. ",2,,,,,,,,,,1,,3,,33,5,,1,46,5ecbdb9194a726075eb697c2
2023-11-03 12:08:21,2023-11-03 12:10:42,0,76.180.66.222,100,141,1,2023-11-03 12:10:43,R_1GZhQcpVHWDF3Cq,,,,,42.9074,-78.8197,anonymous,EN,1,5a6c9c583fb6420001c308d7,2,2,2,4,,,,,,,,,,,4,1,99,96,95,72,"It is ultimately on the driver due to looking at a text. ",1,1,,3,,34,3,,1,28,5a6c9c583fb6420001c308d7
2023-11-03 11:51:47,2023-11-03 12:10:46,0,24.45.199.38,100,1138,1,2023-11-03 12:10:46,R_W0PefabGLAzBVq9,,,,,41.0641,-73.548,anonymous,EN,1,6539a62e2aca92b2617a9693,2,2,2,4,,,,,,,,,,4,,,10,90,10,90,"I am unsure in the previous chart what qualified as ""dynamic driving"". Did it auto-drive and adjust based on other vehicles? Can it assess signage and anticipate responses for them? I had chosen 4 previously because I did not think Aeon would be that advanced. Therefore the driver is still responsible for the accident because Aeon's Copilot system only offers some basic driving assistance, it was not supposed to be relied on for fully taking over the vehicle. However, the first level of assisted driving included acceleration and deceleration, so I feel like we need to find out if the car decelerated at all, hence the partial disagree for Aeon being responsible.",1,2,,2,,43,4,,1,20,6539a62e2aca92b2617a9693
2023-11-03 12:06:43,2023-11-03 12:10:51,0,99.105.112.208,100,248,1,2023-11-03 12:10:51,R_3gSnGqA6T1IOE8h,,,,,35.1499,-90.0558,anonymous,EN,1,6479c87daabda4a5809a752d,2,2,2,4,,4,1,53,54,57,47,"The company's car may be more liable to have a accident ",3,,,,,,,,,,1,,1,,30,1,,1,53,6479c87daabda4a5809a752d
2023-11-03 12:06:03,2023-11-03 12:11:13,0,166.198.174.17,100,310,1,2023-11-03 12:11:14,R_2dhAq89JXtmWIn7,,,,,33.7485,-84.3871,anonymous,EN,1,63d486bd2ec1ec16f1c745c4,2,2,2,4,,6,1,100,0,100,0,"because it was on autopilot, just like if the driver was not there",2,,,,,,,,,,2,,3,,67,2,,1,19,63d486bd2ec1ec16f1c745c4
2023-11-03 12:06:16,2023-11-03 12:11:19,0,24.32.92.160,100,302,1,2023-11-03 12:11:19,R_3Gdnu6adZw5uwKF,,,,,30.4421,-97.6339,anonymous,EN,1,5ea89a8b6b6ee52ee578a90a,2,2,2,4,,,,,,,,,,,4,1,72,41,82,40,The Copilot was turned on and in use.  It should have detected the Stop sign.,1,1,,3,,47,4,,1,22,5ea89a8b6b6ee52ee578a90a
2023-11-03 12:06:52,2023-11-03 12:11:28,0,76.82.104.9,100,275,1,2023-11-03 12:11:28,R_2uxgmEJoiw4JkTZ,,,,,34.074,-118.2611,anonymous,EN,1,5723d6abccc7cc00086bb0d2,2,2,2,4,,,,,,,,,,,2,1,8,29,82,30,"I think the company is most liable because they decide Aeon, which missed the stop sign. The human is also partially at fault because they did not intervene.",1,2,,3,,31,7,,1,40,5723d6abccc7cc00086bb0d2
2023-11-03 12:08:01,2023-11-03 12:11:29,0,98.109.95.216,100,208,1,2023-11-03 12:11:29,R_2xPnxAWFXWZ1eqB,,,,,40.7242,-74.1977,anonymous,EN,1,5c53d761cf1cd900018cd634,2,2,2,4,,,,,,,,,,,5,1,71,70,70,70,"I think they're bth liable. Are my selections supposed to add up to 100? Ultimately driving a car is a privilege, and the human is the ""manager"" of the car even if the Copilot is directly in control. In a lawsuit both parties would pay the injured a ton of money. 
",1,1,,3,,33,4,,1,40,5c53d761cf1cd900018cd634
2023-11-03 12:01:16,2023-11-03 12:11:40,0,70.94.139.205,100,623,1,2023-11-03 12:11:41,R_2ATPPyEGv84bufP,,,,,29.4231,-98.5705,anonymous,EN,1,60270b1e704fd249e21b0ae2,2,2,2,4,,,,,,,,,,2,,,80,60,82,60,Aeon is most responsible for creating the expectation that the computer would take over and stop anything from occuring. Especially since this is an approved functioning vehicle and not a prototype.,1,1,,5,,61,4,,1,65,60270b1e704fd249e21b0ae2
2023-11-03 12:04:48,2023-11-03 12:11:47,0,76.180.102.107,100,418,1,2023-11-03 12:11:48,R_BLn8dUFjhVRX2Xn,,,,,42.8444,-78.8149,anonymous,EN,1,5dd9a876ade46292e4ed97d5,2,2,2,4,5,,,71,70,65,65,"I think they are both liable. One, the company is selling an an autopilot car so there is some expectation of the car taking control of the driving with minimal user input. However, there is also a responsibility of the driver to be involved in the driving process. Unless we reach a point where vehicles can be driven with no user input there is responsibility on the driver as well as the autopilot.",2,,,,,,,,,,2,,3,,61,3,,1,40,5dd9a876ade46292e4ed97d5
2023-11-03 12:06:19,2023-11-03 12:11:54,0,174.247.176.120,100,334,1,2023-11-03 12:11:54,R_3iqevbCAU2hYaa6,,,,,45.5645,-122.6447,anonymous,EN,1,5e646461698a071f2f15423e,2,2,2,4,,,,,,,,,,,4,1,0,100,0,100,The human driver is more liable for the accident because they were distracted and failed to exercise due care.,1,2,,3,,57,3,,1,0,5e646461698a071f2f15423e
2023-11-03 12:07:50,2023-11-03 12:12:06,0,159.235.135.206,100,255,1,2023-11-03 12:12:07,R_3rHxNnv48kRK8dl,,,,,34.803,-86.9714,anonymous,EN,1,63474e67a5fd298c6103c409,2,2,2,4,2,,,82,62,81,33,Because the autopilot failed to do it's task resulting in the crash,2,,,,,,,,,,1,,3,,31,1,,1,24,63474e67a5fd298c6103c409
2023-11-03 12:04:51,2023-11-03 12:12:20,0,174.193.195.146,100,449,1,2023-11-03 12:12:21,R_8ppeCOhlkywjJFT,,,,,34.0544,-118.244,anonymous,EN,1,65367798302de77d0c2869cf,2,1,2,4,,6,1,75,74,77,76,"I think both are responsible. Most autopilot systems warn the driver that they should pay attention to the road. However, if not such warning is displayed, then the company could be just as liable.",2,,,,,,,,,,2,,4,,32,4,,1,50,65367798302de77d0c2869cf
2023-11-03 12:08:56,2023-11-03 12:12:21,0,71.202.100.139,100,204,1,2023-11-03 12:12:21,R_SDjMuNVxD9wIwKt,,,,,37.7308,-122.3838,anonymous,EN,1,5e76d2652d882b2481d65066,2,2,2,4,,,,,,,,,,,4,1,6,85,0,95,"I think the human driver is more liable because they should be in control of the car, and was the one that got distracted",1,2,,2,,24,4,,1,40,5e76d2652d882b2481d65066
2023-11-03 12:04:51,2023-11-03 12:12:33,0,73.158.161.202,100,461,1,2023-11-03 12:12:34,R_3mdV9fZNqJwP5T9,,,,,37.6313,-122.0975,anonymous,EN,1,653152792d528bf6b55c4448,2,1,2,4,,,,,,,,,,6,,,90,70,90,70,Aeon is more responsible because they claim that the car has autopilot on it. That's the very purpose of the autopilot.,1,1,,2,,53,4,,1,71,653152792d528bf6b55c4448
2023-11-03 12:07:16,2023-11-03 12:12:56,0,75.196.42.168,100,339,1,2023-11-03 12:12:56,R_3kq54qwPmlx1REy,,,,,41.9462,-88.0758,anonymous,EN,1,5ee2e7bf21501a83d55642cd,2,2,2,4,,,,,,,,,,6,,,100,0,100,0,If it's on full autopilot the human shouldn't have anything to do with the driving of the car or the stopping of the car or anything it does.,1,2,,3,,56,8,AA,1,20,5ee2e7bf21501a83d55642cd
2023-11-03 12:06:03,2023-11-03 12:13:23,0,75.85.43.237,100,440,1,2023-11-03 12:13:24,R_OCFVV18NvM9F5bX,,,,,21.3133,-157.823,anonymous,EN,1,63eea80c0dd2a44e8b0266e4,2,2,2,4,,4,1,12,92,52,90,"I think the human is mostly at fault for the accident. Even though the vehicle has autopilot, you still need to be smart while driving. The machine can make error too.",2,,,,,,,,,,1,,1,,33,4,,1,25,63eea80c0dd2a44e8b0266e4
2023-11-03 12:08:22,2023-11-03 12:13:33,0,172.112.224.34,100,310,1,2023-11-03 12:13:34,R_qEJy9cAbazCAutz,,,,,33.7215,-118.0509,anonymous,EN,1,615e63a4c5e2069446bb75a2,2,2,2,4,,,,,,,,,,4,,,30,75,5,65,"Aeon is a copilot, so ultimately a human is responsible.",1,1,,4,,29,4,,1,20,615e63a4c5e2069446bb75a2
2023-11-03 12:08:00,2023-11-03 12:13:34,0,98.234.144.169,100,333,1,2023-11-03 12:13:34,R_2V4qhLYytWRpCY3,,,,,37.7958,-122.4203,anonymous,EN,1,63e554b7631c8ec3ce069e32,2,2,2,4,,,,,,,,,,,4,1,51,68,70,68,The driver is responsible for trusting the Aeon's copilot system. The company is also responsible for false claims that one will be safe with copilot.,1,1,,2,,46,4,,2,12,63e554b7631c8ec3ce069e32
2023-11-03 12:07:34,2023-11-03 12:13:36,0,174.50.28.148,100,361,1,2023-11-03 12:13:37,R_25yhJjBA03tzY4g,,,,,32.4644,-93.7207,anonymous,EN,1,6109636bf8d8cc0e95b1a4b9,2,2,2,4,,5,1,60,69,46,96,"I think the driver is slightly more liable than the company because you can't fully trust an auto pilot system. It's a computer, after all, and they don't always work correctly. ",2,,,,,,,,,,2,,3,,29,3,,1,10,6109636bf8d8cc0e95b1a4b9
2023-11-03 12:08:57,2023-11-03 12:13:48,0,68.10.179.33,100,291,1,2023-11-03 12:13:49,R_0036ZiNxn1k9Mjf,,,,,36.803,-76.2744,anonymous,EN,1,652c2859944ee2c1a5cf001f,2,2,3,4,,4,1,34,74,50,72,I think the human driver is more liable because they should pay more attention. The human should always be ready,3,,,,,,,,,,2,,5,,22,3,,1,77,652c2859944ee2c1a5cf001f
2023-11-03 12:05:55,2023-11-03 12:13:52,0,69.248.110.90,100,477,1,2023-11-03 12:13:53,R_1geIfYtIfAzZ2hu,,,,,39.8604,-74.6693,anonymous,EN,1,651c1abbc73b6eea8fa97193,2,2,2,4,,5,1,75,25,75,25,"The driver had the Autopilot switched ON, and he assumed it was in control.  Even so, he should still be paying attention to what is going on and should have seen the stop sign and stopped the vehicle.",2,,,,,,,,,,2,,3,,68,3,,1,40,651c1abbc73b6eea8fa97193
2023-11-03 12:08:00,2023-11-03 12:13:59,0,98.42.67.9,100,358,1,2023-11-03 12:14:00,R_1gO2zUNu6twUuFc,,,,,34.6608,-120.4424,anonymous,EN,1,5b9b09660611410001065316,2,1,2,4,,,,,,,,,,5,,,81,20,70,90,If the driver believes the co-pilot is maintaining what it is programmed to do he would of course believe the car would function as told and would of been aware of stop sign.,2,2,,3,,61,3,,1,60,5b9b09660611410001065316
2023-11-03 12:06:54,2023-11-03 12:14:10,0,71.195.197.193,100,435,1,2023-11-03 12:14:10,R_28CjN5bh9tMA0d9,,,,,41.1685,-112.0361,anonymous,EN,1,5ef6308c40846d2dfca0b66a,2,2,2,4,,3,1,30,100,51,71,"The human is responsible because they still have to be alert. ",2,,,,,,,,,,2,,3,,50,3,,1,9,5ef6308c40846d2dfca0b66a
2023-11-03 12:07:12,2023-11-03 12:14:19,0,50.158.70.111,100,426,1,2023-11-03 12:14:19,R_6QEixBDhR6DVGhj,,,,,35.9978,-114.9592,anonymous,EN,1,64345bf16b9a2e046128887f,2,2,1,4,5,,,69,100,20,99,Human driver is. He is still responsible and he was on his phone and not paying attention.,2,,,,,,,,,,1,,4,,71,3,,1,62,64345bf16b9a2e046128887f
2023-11-03 12:08:48,2023-11-03 12:14:25,0,98.204.56.31,100,336,1,2023-11-03 12:14:26,R_2P870YhZkGfVPNc,,,,,39.6921,-77.3353,anonymous,EN,1,60a6b846413f32d3cfa0aa06,2,1,2,4,,4,1,87,30,86,34,If the auto piolt was on then the company is responsible,2,,,,,,,,,,1,,3,,54,4,,1,19,60a6b846413f32d3cfa0aa06
2023-11-03 12:12:07,2023-11-03 12:14:32,0,96.40.177.20,100,144,1,2023-11-03 12:14:32,R_1f3k3edVnIs6b3a,,,,,34.4994,-117.2936,anonymous,EN,1,612cf1d9def81a2ae39ef74d,2,2,2,4,2,,,70,100,100,100,"The human is more liable, because they are the ones in control of the car.",2,,,,,,,,,,1,,3,,27,4,,1,89,612cf1d9def81a2ae39ef74d
2023-11-03 12:12:18,2023-11-03 12:14:33,0,73.210.31.75,100,134,1,2023-11-03 12:14:33,R_XMsHClnJEkyod3P,,,,,41.7523,-88.0541,anonymous,EN,1,5d4b033469a77b0018f65b19,2,2,2,4,,,,,,,,,,,5,1,90,75,90,75,"If the system didn't do exactly what it was intended to do, they are at fault.",1,1,,3,,43,4,,1,70,5d4b033469a77b0018f65b19
2023-11-03 12:04:57,2023-11-03 12:14:55,0,98.22.100.54,100,597,1,2023-11-03 12:14:55,R_qRcEgEkFOUfAVIB,,,,,33.4085,-94.1819,anonymous,EN,1,5c005838232b6c0001221acf,2,2,2,4,,,,,,,,,,,4,1,81,93,91,75,"I am unsure, but I suppose it depends on the terms and conditions that were agreed upon. It could be the human more than the company.",1,2,,3,,24,1,,1,52,5c005838232b6c0001221acf
2023-11-03 12:11:52,2023-11-03 12:15:14,0,76.181.24.20,100,202,1,2023-11-03 12:15:14,R_38EUMQhGNeZVqDv,,,,,39.9581,-82.8068,anonymous,EN,1,600f0f5deb191c069a31cfc1,2,2,2,4,,,,,,,,,,,4,1,100,11,7,100,The laws have not changed yet so the human is definitely the one getting screwed over here,1,1,,3,,31,4,,1,81,600f0f5deb191c069a31cfc1
2023-11-03 12:11:02,2023-11-03 12:15:27,0,68.0.43.147,100,264,1,2023-11-03 12:15:27,R_3nvKMkNEHVGmefV,,,,,37.2731,-76.7279,anonymous,EN,1,65355f106e3ab9e46a1bbd76,2,1,2,4,,4,1,68,61,66,52,"Since the autopilot is on the person would have felt less bad about checking a test and therefore uts the companys fault more than the persons. ",2,,,,,,,,,,2,,3,,20,3,,1,37,65355f106e3ab9e46a1bbd76
2023-11-03 12:11:09,2023-11-03 12:15:31,0,98.49.112.54,100,262,1,2023-11-03 12:15:31,R_1NtyaJOz9wWBDQC,,,,,39.9534,-76.7942,anonymous,EN,1,5ef56db3126bfa1cf47c3845,2,2,2,4,,,,,,,,,,6,,,0,100,0,100,"The human is responsible for driving the vehicle. He should still have the responsibility to ensure that he is driving safely even if the car is equipped with automation. ",2,2,,3,,31,4,,1,70,5ef56db3126bfa1cf47c3845
2023-11-03 12:09:38,2023-11-03 12:15:41,0,75.170.129.46,100,363,1,2023-11-03 12:15:42,R_Om8fdmTZuxa1kMp,,,,,36.296,-76.2435,anonymous,EN,1,5f1dea279f4818757f07f087,2,2,2,4,6,,,0,100,95,95,"The autopilot had not been engaged, therefore the driver is responsible.",3,,,,,,,,,,2,,1,,60,5,,1,30,5f1dea279f4818757f07f087
2023-11-03 12:12:19,2023-11-03 12:15:44,0,76.92.131.158,100,204,1,2023-11-03 12:15:44,R_Cjel9coPYN30wed,,,,,39.1027,-94.5778,anonymous,EN,1,5cb2e89bc29be80001b13ed6,2,2,2,4,6,,,100,0,100,0,"Aeon should be responsible they are the car driver ",2,,,,,,,,,,2,,3,,50,1,,1,0,5cb2e89bc29be80001b13ed6
2023-11-03 12:13:52,2023-11-03 12:15:54,0,24.136.6.237,100,121,1,2023-11-03 12:15:54,R_3Gk45404FlFWSC5,,,,,41.8482,-87.6521,anonymous,EN,1,59ee22ec5de9b000017ed797,2,2,2,4,,,,,,,,,,5,,,5,95,19,94,"The negligence and carelessness of the driver should not be ignored. He is fully liable for this. ",1,1,,1,,27,1,,1,34,59ee22ec5de9b000017ed797
2023-11-03 12:10:42,2023-11-03 12:15:58,0,173.174.196.140,100,316,1,2023-11-03 12:15:59,R_3G1eoMaHv0ZIBMp,,,,,29.4227,-98.4927,anonymous,EN,1,644d9f390f2b8274af07c00e,2,2,1,4,,,,,,,,,,4,,,100,50,50,50,"This is hard because I feel both are responsible because. I know that Aeon copilot is on but I just cant wrap my head around being in a car and not paying attention. So I am saying both equally. But if you take Aeon for the company that they are and you see that copilot was on, then I would say them 100%. ",1,1,,3,,52,4,,1,35,644d9f390f2b8274af07c00e
2023-11-03 12:11:30,2023-11-03 12:16:15,0,98.149.6.236,100,285,1,2023-11-03 12:16:16,R_2qEsHEaxBu9jJcM,,,,,33.7518,-117.9932,anonymous,EN,1,651af447dcee6525fe0ac08f,2,2,2,4,,,,,,,,,,4,,,66,91,60,93,"The human is definitely more liable for the accident because they should not have taken their eyes off the road, it's driving 101. No one can rely on a machine to fix their issues when they fail to properly drive.",1,2,,4,,32,4,,1,35,651af447dcee6525fe0ac08f
2023-11-03 12:13:08,2023-11-03 12:16:23,0,63.105.50.19,100,194,1,2023-11-03 12:16:23,R_3lGpD42Sn213lGL,,,,,29.7646,-95.3657,anonymous,EN,1,5fb32c193dd553a5f10dd758,2,2,2,4,,,,,,,,,,,4,1,45,55,50,55,He should have been paying attention.,1,1,,3,,30,1,,1,30,5fb32c193dd553a5f10dd758
2023-11-03 12:09:11,2023-11-03 12:16:31,0,69.126.252.224,100,440,1,2023-11-03 12:16:32,R_2pRdqaNFTKqWbBw,,,,,41.8139,-73.1123,anonymous,EN,1,65240d2fa731788bf890470d,2,1,2,4,,6,1,81,10,80,9,"Since the autopilot was on, Aeon should be responsible for any error in the system. ",2,,,,,,,,,,2,,3,,70,6,,1,60,65240d2fa731788bf890470d
2023-11-03 12:11:21,2023-11-03 12:16:37,0,136.226.58.247,100,315,1,2023-11-03 12:16:37,R_3k54jrACQtz0YaO,,,,,25.992,-80.2702,anonymous,EN,1,613bea4d077ceeb1a46d069f,2,2,2,4,6,,,100,80,50,75,"I believe both the human and the company are to blame for the accident. However, Aeon should be liable for the monetary compensation in the accident unless they disclaimed that the driver must still pay attention. If the driver was supposed to be watching the road and they didn't then it would be their liability. ",2,,,,,,,,,,2,,4,,23,2,,1,60,613bea4d077ceeb1a46d069f
2023-11-03 12:12:30,2023-11-03 12:16:52,0,174.170.200.113,100,261,1,2023-11-03 12:16:53,R_2xwJ74pj2psVdBc,,,,,29.7646,-95.3657,anonymous,EN,1,629e2781136f152f6592f171,2,2,2,4,3,,,55,67,56,65,I feel like the human driver is a bit more liable for the accident since he should have been more careful and realized that the automation technology is still in its infancy.,2,,,,,,,,,,1,,4,,29,4,,1,73,629e2781136f152f6592f171
2023-11-03 12:12:05,2023-11-03 12:17:02,0,76.203.168.70,100,296,1,2023-11-03 12:17:02,R_2yfmacBGX2rJzLL,,,,,25.7689,-80.1946,anonymous,EN,1,5e0f51826f6d3e66045b8feb,2,2,2,4,,,,,,,,,,,4,1,44,63,44,59,"I believe a human is liable for a lot of problems and hence could have been here. The issue could have been avoided or not. ",1,2,,4,,45,5,,1,65,5e0f51826f6d3e66045b8feb
2023-11-03 12:11:57,2023-11-03 12:17:03,0,174.31.254.216,100,306,1,2023-11-03 12:17:03,R_1r2oG7IGVcE93bm,,,,,47.6462,-117.2657,anonymous,EN,1,5f97020f7a03b7055a8ef470,2,2,2,4,,,,,,,,,,,5,1,7,91,8,100,The human in the car still needs to be paying attention,1,2,,3,,37,4,,1,66,5f97020f7a03b7055a8ef470
2023-11-03 12:12:34,2023-11-03 12:17:10,0,50.27.20.177,100,276,1,2023-11-03 12:17:11,R_8CUtCBJNP2yVdVD,,,,,33.5903,-101.9371,anonymous,EN,1,5c7a94dc8fbcb100146b6dc7,2,2,2,4,5,,,100,10,100,10,"The car's Autopilot system was switched on so it was driving the human home - the human was not operating the vehicle and it doesn't matter what he was doing in the car, the car should have stopped at the stop sign. ",2,,,,,,,,,,2,,2,,34,4,,2,10,5c7a94dc8fbcb100146b6dc7
2023-11-03 12:07:56,2023-11-03 12:17:18,0,172.58.56.66,100,562,1,2023-11-03 12:17:19,R_1E7ro3Fhf0IdBVZ,,,,,39.6973,-104.8394,anonymous,EN,1,5c1199258b095d00015cf0ec,2,2,2,4,4,,,87,23,91,21,"The human driver/passenger can be presumed to have a good deal of confidence in the cars Autopilot system and so his use of it during a typical commute is also presumed to be based on this confidence.  However, the fact that the system missed the significance and placement/ position of a typical and clearly labelled traffic control is proof enough that the driver/ passenger should have been almost as aware of driving conditions and circumstances as if they were driving the car themselves.",2,,,,,,,,,,1,,3,,68,4,,1,63,5c1199258b095d00015cf0ec
2023-11-03 12:16:15,2023-11-03 12:18:08,0,73.222.60.99,100,113,1,2023-11-03 12:18:08,R_2QhrOtGBM0DxppM,,,,,37.9545,-121.9759,anonymous,EN,1,5eadd264593baa0df31702d5,2,2,2,4,5,,,7,82,9,75,"the human should have been paying attention despite the autopilot being on ",2,,,,,,,,,,2,,2,,25,4,,1,6,5eadd264593baa0df31702d5
2023-11-03 12:12:00,2023-11-03 12:18:24,0,172.59.169.22,100,383,1,2023-11-03 12:18:24,R_3ezzCoczpXex33w,,,,,38.6287,-90.1988,anonymous,EN,1,574ce0a57fd0ec000db73aa6,2,2,2,4,,,,,,,,,,5,,,90,25,80,25,The company is more responsible for the accident because the Copilot system was switched on. The car should have been able to make the determination to stop in the absence of the human.,1,2,,3,,72,1,,1,25,574ce0a57fd0ec000db73aa6
2023-11-03 12:13:25,2023-11-03 12:18:30,0,75.44.21.208,100,304,1,2023-11-03 12:18:30,R_A0xT4LOUkmmlYQ1,,,,,32.9758,-80.1869,anonymous,EN,1,62e99c5ba3484be10c322440,2,2,2,4,,6,1,60,70,90,0,"The company is liable because their product failed. The person driving is responsible because they should have known better. Liability and responsibility do not always correlate. ",2,,,,,,,,,,1,,3,,33,1,,1,30,62e99c5ba3484be10c322440
2023-11-03 12:16:01,2023-11-03 12:18:30,0,73.171.13.115,100,148,1,2023-11-03 12:18:31,R_216zbkhzcqApgrx,,,,,37.7395,-77.4784,anonymous,EN,1,56a37d86dbe850000bfcef9d,2,2,2,4,,,,,,,,,,5,,,27,95,12,93,the human should have control over the car. Should not rely on a computer to drive the car.,1,2,,3,,59,4,,1,32,56a37d86dbe850000bfcef9d
2023-11-03 12:10:46,2023-11-03 12:18:31,0,24.183.194.226,100,464,1,2023-11-03 12:18:31,R_3sbSIHyEggF1Ogg,,,,,36.524,-82.5163,anonymous,EN,1,63928a247ca3810498cb5c46,2,2,2,4,,,,,,,,,,,3,1,20,50,30,50,"I think the human driver is most at fault. It was never clear to me how much responsibility the car had for the driving tasks, but the human who purchased the car surely should have known this. Even if the car was supposed to be managing most of the driving tasks, the human driver still should have been paying enough attention to prevent such an accident. ",2,4,non-binary,3,,60,4,,1,20,63928a247ca3810498cb5c46
2023-11-03 12:14:36,2023-11-03 12:18:52,0,107.129.93.241,100,255,1,2023-11-03 12:18:52,R_2TFAHN9NyEqawXS,,,,,37.4967,-122.2665,anonymous,EN,1,650072ae8de93bfe76ee318d,2,2,2,4,,,,,,,,,,3,,,0,100,0,100,The human was not monitoring the environment.,1,1,,3,,71,5,,1,10,650072ae8de93bfe76ee318d
2023-11-03 12:15:13,2023-11-03 12:19:03,0,75.65.83.223,100,229,1,2023-11-03 12:19:03,R_50Cq8WPvnmNAZtn,,,,,32.5057,-93.749,anonymous,EN,1,5ec5a705a9b68d5f1f482ce5,2,2,2,4,,,,,,,,,,,4,1,70,69,80,60,"i think both are at fault but the company should pay damages.  the human driver was probably assuming the car would notice the sign and stop. ",1,2,,2,,43,3,,1,38,5ec5a705a9b68d5f1f482ce5
2023-11-03 12:14:30,2023-11-03 12:19:07,0,24.255.50.33,100,276,1,2023-11-03 12:19:07,R_2QsrCDCgDAUfHt3,,,,,31.8547,-111.0087,anonymous,EN,1,65034d480a9dec0b9ceee931,2,2,2,4,6,,,30,70,50,50,"Well, this is tricky. If Aeon says it is reliable and then is not, they should be more liable. But, if the human takes the risk of using an automated car, they have to be liable for some of the risk. ",2,,,,,,,,,,2,,3,,64,4,,1,20,65034d480a9dec0b9ceee931
2023-11-03 12:12:46,2023-11-03 12:19:17,0,50.21.204.185,100,391,1,2023-11-03 12:19:18,R_1l4uLJz2SkCoevE,,,,,40.3658,-105.5142,anonymous,EN,1,60eb1a7c95641da67ae7d611,2,2,2,4,,,,,,,,,,4,,,92,36,96,40,If Aeon is turned on as Co-pilot then shouldn't it have noticed and reacted to the stop sign?,1,2,,3,,63,4,,1,22,60eb1a7c95641da67ae7d611
2023-11-03 12:17:34,2023-11-03 12:19:21,0,172.250.42.39,100,107,1,2023-11-03 12:19:22,R_DbYrV0k91yDGOpb,,,,,34.1534,-117.3994,anonymous,EN,1,632c6e0c12609e030e857835,2,2,2,4,,,,,,,,,,2,,,30,70,58,70,"I think the human driver is more liable, provided that the company explicitly explains the capabilities of it's self driving technology.",1,1,,5,,31,4,,1,20,632c6e0c12609e030e857835
2023-11-03 12:12:35,2023-11-03 12:19:43,0,73.53.56.172,100,427,1,2023-11-03 12:19:43,R_24dsZy9myQt6OZ9,,,,,47.3066,-122.2619,anonymous,EN,1,64612f00fdece40fa7d7d315,2,2,2,4,,,,,,,,,,3,,,100,100,100,100,"Because they are the maker of the car, with that being said, the driver was so confident that the co-pilot is aware of the situation.",2,2,,2,,49,4,,1,71,64612f00fdece40fa7d7d315
2023-11-03 12:15:08,2023-11-03 12:19:44,0,172.58.15.26,100,276,1,2023-11-03 12:19:45,R_2QGRYzqIKgj3cMh,,,,,44.9834,-93.2622,anonymous,EN,1,5a943da01eda410001361d99,2,2,2,4,4,,,80,20,80,20,"I feel like ""autopilot"" basically implies that the car is supposed to be able to drive itself, though this is not clearly defined, so I am not 100% confident that the car is intended to notice stop signs. I opted for mostly confident, or about 80%. ",2,,,,,,,,,,2,,3,,32,3,,1,10,5a943da01eda410001361d99
2023-11-03 12:13:22,2023-11-03 12:19:49,0,24.181.92.250,100,387,1,2023-11-03 12:19:50,R_2cAeLOLFhmNkpOK,,,,,34.2759,-86.2045,anonymous,EN,1,63d1b680be452fa711f77f60,2,2,2,4,6,,,74,56,71,56,"I honestly believe that they are both liable. If you have a fully automated car, people are going to rely on that. They should still pay attention but many are not going to. It is not going to surprise me to see people sleeping in the drivers seat. Either way, do not make a fully automated car unless you want to be held partially responsible for the accidents that are going to happen from people who get to comfortable with the technology.",2,,,,,,,,,,2,,3,,33,2,,1,51,63d1b680be452fa711f77f60
2023-11-03 12:15:13,2023-11-03 12:20:02,0,68.3.75.143,100,288,1,2023-11-03 12:20:02,R_1rIkzCVssJCcBCw,,,,,33.5065,-112.0664,anonymous,EN,1,6533ed4d1f4d40995d982559,2,2,2,4,,,,,,,,,,,6,1,50,100,100,50,I think they are equally responsible.  The human was behind the wheel and should have been paying attention and the company shouldn't make it seem like the car can safely drive itself if it can't.,1,2,,5,,41,2,,1,60,6533ed4d1f4d40995d982559
